site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
chr2	6186609	6186616	C3_AP2EREBP_46	9.70476	+	chr2	6186702	6186710	C3_FAR1_21	11.07316	+	86	TF1-TF2	transcript	-	6185948	6188704	query_1	2092	start	1.0	0.002	PeakInsideFeature	Mp2g05950.1	Mp2g05950
chr3	898760	898766	C6_TCP_40	8.27338	-	chr3	898833	898841	C3_BBRBPC_14	11.07316	-	67	TF2-TF1	transcript	+	898757	901080	query_1	6	start	1.0	0.002	PeakInsideFeature	Mp3g00710.1	Mp3g00710
chr3	898771	898778	C6_bHLH_57	9.70476	+	chr3	898833	898841	C3_BBRBPC_14	11.07316	-	55	convergent	transcript	+	898757	901080	query_1	17	start	1.0	0.003	PeakInsideFeature	Mp3g00710.1	Mp3g00710
chr3	898732	898741	C3_C2H2_43	12.46255	-	chr3	898760	898766	C6_TCP_40	8.27338	-	19	TF2-TF1	transcript	+	898757	901080	query_1	21	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898732	898741	C3_C2H2_43	12.46255	-	chr3	898771	898778	C6_bHLH_57	9.70476	+	30	divergent	transcript	+	898757	901080	query_1	21	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898725	898734	C3_C2H2_5	12.46255	-	chr3	898760	898766	C6_TCP_40	8.27338	-	26	TF2-TF1	transcript	+	898757	901080	query_1	28	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898723	898731	C3_MYB_7	11.05216	+	chr3	898760	898766	C6_TCP_40	8.27338	-	29	convergent	transcript	+	898757	901080	query_1	30	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898723	898731	C3_MYB_7	11.05216	+	chr3	898771	898778	C6_bHLH_57	9.70476	+	40	TF1-TF2	transcript	+	898757	901080	query_1	30	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr1	23404827	23404834	C5_MYB_30-C6_MYB_29	9.66277	-	chr1	23404913	23404921	C6_MADS_2	11.03117	-	79	TF2-TF1	transcript	-	23397757	23401153	query_1	3677	start	0.0	0.0	Upstream	Mp1g22760.1	Mp1g22760
chr3	898673	898679	C1_MYB_7-C10_MYB_37-C11_MYB_4-C13_MYB_16-C2_MYB_43-C3_MYB_23-C4_MYB_35-C5_MYB_51-C6_MYB_47	8.31536	-	chr3	898733	898741	C10_BBRBPC_4-C3_BBRBPC_2-C5_BBRBPC_3	11.07316	-	54	TF2-TF1	transcript	+	898757	901080	query_1	81	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898724	898730	C1_MYB_7-C10_MYB_37-C11_MYB_4-C13_MYB_16-C2_MYB_43-C3_MYB_23-C4_MYB_35-C5_MYB_51-C6_MYB_47	8.31536	-	chr3	898733	898741	C10_BBRBPC_4-C3_BBRBPC_2-C5_BBRBPC_3	11.07316	-	3	TF2-TF1	transcript	+	898757	901080	query_1	30	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898673	898679	C1_MYB_7-C10_MYB_37-C11_MYB_4-C13_MYB_16-C2_MYB_43-C3_MYB_23-C4_MYB_35-C5_MYB_51-C6_MYB_47	8.31536	-	chr3	898732	898741	C3_C2H2_43	12.46255	-	53	TF2-TF1	transcript	+	898757	901080	query_1	81	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898724	898730	C1_MYB_7-C10_MYB_37-C11_MYB_4-C13_MYB_16-C2_MYB_43-C3_MYB_23-C4_MYB_35-C5_MYB_51-C6_MYB_47	8.31536	-	chr3	898732	898741	C3_C2H2_43	12.46255	-	2	TF2-TF1	transcript	+	898757	901080	query_1	30	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898673	898679	C1_MYB_7-C10_MYB_37-C11_MYB_4-C13_MYB_16-C2_MYB_43-C3_MYB_23-C4_MYB_35-C5_MYB_51-C6_MYB_47	8.31536	-	chr3	898725	898734	C3_C2H2_5	12.46255	-	46	TF2-TF1	transcript	+	898757	901080	query_1	81	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898725	898734	C3_C2H2_5	12.46255	-	chr3	898735	898741	C1_MYB_7-C10_MYB_37-C11_MYB_4-C13_MYB_16-C2_MYB_43-C3_MYB_23-C4_MYB_35-C5_MYB_51-C6_MYB_47	8.31536	-	1	TF2-TF1	transcript	+	898757	901080	query_1	28	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898734	898742	C10_BBRBPC_14-C3_BBRBPC_9-C5_BBRBPC_11	11.07316	+	chr3	898745	898753	C3_C2H2_21	5.11063	-	3	convergent	transcript	+	898757	901080	query_1	19	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	7694088	7694096	C10_BBRBPC_14-C3_BBRBPC_9-C5_BBRBPC_11	11.07316	+	chr3	7694129	7694137	C3_C2H2_21	11.09415	-	33	convergent	transcript	+	7694139	7695234	query_1	47	start	0.0	0.0	Upstream	Mp3g07990.1	Mp3g07990
chr3	898673	898680	C1_C2H2_16-C2_C2H2_66-C4_C2H2_56-C5_C2H2_84-C6_C2H2_81	9.70476	-	chr3	898725	898733	C10_C2H2_5-C3_C2H2_3-C5_C2H2_5-C6_C2H2_7	11.07316	-	45	TF2-TF1	transcript	+	898757	901080	query_1	81	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898725	898733	C10_C2H2_5-C3_C2H2_3-C5_C2H2_5-C6_C2H2_7	11.07316	-	chr3	898735	898742	C1_C2H2_16-C2_C2H2_66-C4_C2H2_56-C5_C2H2_84-C6_C2H2_81	9.70476	-	2	TF2-TF1	transcript	+	898757	901080	query_1	28	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898673	898680	C1_C2H2_16-C2_C2H2_66-C4_C2H2_56-C5_C2H2_84-C6_C2H2_81	9.70476	-	chr3	898771	898778	C6_bHLH_57	9.70476	+	91	divergent	transcript	+	898757	901080	query_1	81	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898735	898742	C1_C2H2_16-C2_C2H2_66-C4_C2H2_56-C5_C2H2_84-C6_C2H2_81	9.70476	-	chr3	898771	898778	C6_bHLH_57	9.70476	+	29	divergent	transcript	+	898757	901080	query_1	19	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	898745	898753	C3_C2H2_21	5.11063	-	chr3	898760	898766	C6_TCP_40	8.27338	-	7	TF2-TF1	transcript	+	898757	901080	query_1	8	start	0.0	0.0	Upstream	Mp3g00710.1	Mp3g00710
chr3	7694062	7694068	C6_TCP_40	8.27338	+	chr3	7694129	7694137	C3_C2H2_21	11.09415	-	61	convergent	transcript	+	7694139	7695234	query_1	74	start	0.0	0.0	Upstream	Mp3g07990.1	Mp3g07990
chr5	24980163	24980170	C2_WRKY_19	3.79767	+	chr5	24980174	24980181	C2_NAC_8	3.67017	+	4	TF1-TF2	transcript	+	24986403	24990526	query_1	6237	start	0.0	0.0	Upstream	Mp5g23230.1	Mp5g23230
chr5	24980163	24980170	C2_WRKY_19	3.79767	+	chr5	24980191	24980198	C2_NAC_8	3.67017	+	21	TF1-TF2	transcript	+	24986403	24990526	query_1	6237	start	0.0	0.0	Upstream	Mp5g23230.1	Mp5g23230
chr1	9510101	9510107	C10_AP2EREBP_55-C11_AP2EREBP_10-C2_AP2EREBP_49-C3_AP2EREBP_49-C4_AP2EREBP_44-C5_AP2EREBP_53-C6_AP2EREBP_59-C9_AP2EREBP_32	8.29437	-	chr1	9510147	9510153	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	40	divergent	transcript	+	9508670	9510513	query_1	1434	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510101	9510107	C10_AP2EREBP_55-C11_AP2EREBP_10-C2_AP2EREBP_49-C3_AP2EREBP_49-C4_AP2EREBP_44-C5_AP2EREBP_53-C6_AP2EREBP_59-C9_AP2EREBP_32	8.29437	-	chr1	9510162	9510168	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	55	divergent	transcript	+	9508670	9510513	query_1	1434	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	chr1	9510101	9510107	C10_AP2EREBP_55-C11_AP2EREBP_10-C2_AP2EREBP_49-C3_AP2EREBP_49-C4_AP2EREBP_44-C5_AP2EREBP_53-C6_AP2EREBP_59-C9_AP2EREBP_32	8.29437	-	54	convergent	transcript	+	9508670	9510513	query_1	1374	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509966	9509973	C10_LOBAS2_8-C3_LOBAS2_3	9.68376	+	chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	68	TF1-TF2	transcript	+	9508670	9510513	query_1	1299	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	11	TF1-TF2	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	chr1	9510099	9510105	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	-	39	convergent	transcript	+	9508670	9510513	query_1	1387	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510044	C9_HSF_1	9.66277	-	chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	10	divergent	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	chr1	9510098	9510105	C9_HSF_1	9.66277	+	38	TF1-TF2	transcript	+	9508670	9510513	query_1	1387	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	chr1	9510098	9510105	C9_HSF_1	9.66277	+	55	TF1-TF2	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510044	C9_HSF_1	9.66277	-	chr1	9510099	9510105	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	-	55	TF2-TF1	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510098	9510105	C9_HSF_1	9.66277	+	chr1	9510147	9510153	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	42	TF1-TF2	transcript	+	9508670	9510513	query_1	1431	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510098	9510105	C9_HSF_1	9.66277	+	chr1	9510162	9510168	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	57	TF1-TF2	transcript	+	9508670	9510513	query_1	1431	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	chr1	9510101	9510107	C10_AP2EREBP_55-C11_AP2EREBP_10-C2_AP2EREBP_49-C3_AP2EREBP_49-C4_AP2EREBP_44-C5_AP2EREBP_53-C6_AP2EREBP_59-C9_AP2EREBP_32	8.29437	-	41	convergent	transcript	+	9508670	9510513	query_1	1387	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	chr1	9510101	9510107	C10_AP2EREBP_55-C11_AP2EREBP_10-C2_AP2EREBP_49-C3_AP2EREBP_49-C4_AP2EREBP_44-C5_AP2EREBP_53-C6_AP2EREBP_59-C9_AP2EREBP_32	8.29437	-	58	convergent	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510044	C9_HSF_1	9.66277	-	chr1	9510101	9510107	C10_AP2EREBP_55-C11_AP2EREBP_10-C2_AP2EREBP_49-C3_AP2EREBP_49-C4_AP2EREBP_44-C5_AP2EREBP_53-C6_AP2EREBP_59-C9_AP2EREBP_32	8.29437	-	57	TF2-TF1	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509966	9509973	C10_LOBAS2_8-C3_LOBAS2_3	9.68376	+	chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	81	TF1-TF2	transcript	+	9508670	9510513	query_1	1299	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509966	9509973	C10_LOBAS2_8-C3_LOBAS2_3	9.68376	+	chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	64	TF1-TF2	transcript	+	9508670	9510513	query_1	1299	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509966	9509973	C10_LOBAS2_8-C3_LOBAS2_3	9.68376	+	chr1	9509974	9509982	C3_FAR1_21	11.07316	+	1	TF1-TF2	transcript	+	9508670	9510513	query_1	1299	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509966	9509973	C10_LOBAS2_8-C3_LOBAS2_3	9.68376	+	chr1	9510037	9510044	C9_HSF_1	9.66277	-	64	convergent	transcript	+	9508670	9510513	query_1	1299	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr2	6186523	6186530	C10_NAC_48	9.68376	+	chr2	6186558	6186566	C6_AP2EREBP_73	11.07316	+	28	TF1-TF2	transcript	-	6185948	6188704	query_1	2178	start	1.0	0.002	PeakInsideFeature	Mp2g05950.1	Mp2g05950
chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	7	TF1-TF2	transcript	+	9508670	9510513	query_1	1374	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509967	9509974	C1_Trihelix_12	9.68376	-	chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	67	divergent	transcript	+	9508670	9510513	query_1	1300	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	chr1	9510099	9510105	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	-	52	convergent	transcript	+	9508670	9510513	query_1	1374	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr6	22579242	22579249	C5_AP2EREBP_67	9.68376	+	chr6	22579286	22579293	C2_MYB_50	9.66277	+	37	TF1-TF2	transcript	+	22578963	22580487	query_1	282	start	1.0	0.004	PeakInsideFeature	Mp6g20360.1	Mp6g20360
chr1	9509974	9509982	C3_FAR1_21	11.07316	+	chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	59	TF1-TF2	transcript	+	9508670	9510513	query_1	1308	start	1.0	0.004	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	chr1	9510098	9510105	C9_HSF_1	9.66277	+	51	TF1-TF2	transcript	+	9508670	9510513	query_1	1374	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr7	7591137	7591144	C3_MYB_19	9.68376	-	chr7	7591160	7591167	C6_AP2EREBP_227	9.68376	-	16	TF2-TF1	transcript	+	7590800	7592443	query_1	340	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
chr7	7591137	7591144	C3_MYB_19	9.68376	-	chr7	7591187	7591194	C6_AP2EREBP_227	9.68376	-	43	TF2-TF1	transcript	+	7590800	7592443	query_1	340	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
chr7	7591160	7591167	C6_AP2EREBP_227	9.68376	-	chr7	7591224	7591231	C3_MYB_19	9.68376	-	57	TF2-TF1	transcript	+	7590800	7592443	query_1	363	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
chr7	7591187	7591194	C6_AP2EREBP_227	9.68376	-	chr7	7591224	7591231	C3_MYB_19	9.68376	-	30	TF2-TF1	transcript	+	7590800	7592443	query_1	390	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
chr7	9046524	9046531	C3_MYB_19	9.68376	+	chr7	9046561	9046568	C6_AP2EREBP_227	9.68376	+	30	TF1-TF2	transcript	-	9045312	9046939	query_1	412	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9046524	9046531	C3_MYB_19	9.68376	+	chr7	9046588	9046595	C6_AP2EREBP_227	9.68376	+	57	TF1-TF2	transcript	-	9045312	9046939	query_1	412	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9046561	9046568	C6_AP2EREBP_227	9.68376	+	chr7	9046611	9046618	C3_MYB_19	9.68376	+	43	TF1-TF2	transcript	-	9045312	9046939	query_1	375	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9046588	9046595	C6_AP2EREBP_227	9.68376	+	chr7	9046611	9046618	C3_MYB_19	9.68376	+	16	TF1-TF2	transcript	-	9045312	9046939	query_1	348	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9051989	9051996	C6_AP2EREBP_227	9.68376	+	chr7	9052012	9052019	C3_MYB_19	9.68376	+	16	TF1-TF2	transcript	-	9050716	9052336	query_1	344	start	1.0	0.004	PeakInsideFeature	Mp7g07880.1	Mp7g07880
chr7	9075818	9075825	C6_AP2EREBP_227	9.68376	+	chr7	9075841	9075848	C3_MYB_19	9.68376	+	16	TF1-TF2	transcript	-	9074558	9076228	query_1	407	start	1.0	0.004	PeakInsideFeature	Mp7g07900.1	Mp7g07900
chr7	9080361	9080368	C3_MYB_19	9.68376	-	chr7	9080411	9080418	C6_AP2EREBP_227	9.68376	-	43	TF2-TF1	transcript	+	9080077	9081437	query_1	287	start	1.0	0.005	PeakInsideFeature	Mp7g07910.1	Mp7g07910
chr1	9509919	9509925	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	chr1	9509966	9509973	C10_LOBAS2_8-C3_LOBAS2_3	9.68376	+	41	TF1-TF2	transcript	+	9508670	9510513	query_1	1252	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510041	9510047	C3_GRF_3-C4_GRF_5-C5_GRF_7-C6_GRF_5-C9_GRF_1	8.29437	+	chr1	9510147	9510153	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	100	TF1-TF2	transcript	+	9508670	9510513	query_1	1374	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509967	9509974	C1_Trihelix_12	9.68376	-	chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	80	divergent	transcript	+	9508670	9510513	query_1	1300	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509974	9509982	C3_FAR1_21	11.07316	+	chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	72	TF1-TF2	transcript	+	9508670	9510513	query_1	1308	start	1.0	0.004	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509967	9509974	C1_Trihelix_12	9.68376	-	chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	63	divergent	transcript	+	9508670	9510513	query_1	1300	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509967	9509974	C1_Trihelix_12	9.68376	-	chr1	9509974	9509982	C3_FAR1_21	11.07316	+	0	divergent	transcript	+	9508670	9510513	query_1	1300	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509967	9509974	C1_Trihelix_12	9.68376	-	chr1	9510037	9510044	C9_HSF_1	9.66277	-	63	TF2-TF1	transcript	+	9508670	9510513	query_1	1300	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	chr1	9510099	9510105	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	-	56	convergent	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509974	9509982	C3_FAR1_21	11.07316	+	chr1	9510037	9510043	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	+	55	TF1-TF2	transcript	+	9508670	9510513	query_1	1308	start	1.0	0.004	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509974	9509982	C3_FAR1_21	11.07316	+	chr1	9510037	9510044	C9_HSF_1	9.66277	-	55	convergent	transcript	+	9508670	9510513	query_1	1308	start	1.0	0.004	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9510037	9510044	C9_HSF_1	9.66277	-	chr1	9510098	9510105	C9_HSF_1	9.66277	+	54	divergent	transcript	+	9508670	9510513	query_1	1370	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr6	22579286	22579293	C2_MYB_50	9.66277	+	chr6	22579300	22579307	C5_MADS_4	9.64178	+	7	TF1-TF2	transcript	+	22578963	22580487	query_1	326	start	1.0	0.004	PeakInsideFeature	Mp6g20360.1	Mp6g20360
chr7	7591141	7591148	C6_C2C2COlike_11	9.68376	-	chr7	7591160	7591167	C6_AP2EREBP_227	9.68376	-	12	TF2-TF1	transcript	+	7590800	7592443	query_1	344	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
chr7	7591141	7591148	C6_C2C2COlike_11	9.68376	-	chr7	7591187	7591194	C6_AP2EREBP_227	9.68376	-	39	TF2-TF1	transcript	+	7590800	7592443	query_1	344	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
chr7	9046561	9046568	C6_AP2EREBP_227	9.68376	+	chr7	9046607	9046614	C6_C2C2COlike_11	9.68376	+	39	TF1-TF2	transcript	-	9045312	9046939	query_1	375	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9046588	9046595	C6_AP2EREBP_227	9.68376	+	chr7	9046607	9046614	C6_C2C2COlike_11	9.68376	+	12	TF1-TF2	transcript	-	9045312	9046939	query_1	348	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9051989	9051996	C6_AP2EREBP_227	9.68376	+	chr7	9052008	9052015	C6_C2C2COlike_11	9.68376	+	12	TF1-TF2	transcript	-	9050716	9052336	query_1	344	start	1.0	0.004	PeakInsideFeature	Mp7g07880.1	Mp7g07880
chr7	9075818	9075825	C6_AP2EREBP_227	9.68376	+	chr7	9075837	9075844	C6_C2C2COlike_11	9.68376	+	12	TF1-TF2	transcript	-	9074558	9076228	query_1	407	start	1.0	0.004	PeakInsideFeature	Mp7g07900.1	Mp7g07900
chr7	9080365	9080372	C6_C2C2COlike_11	9.68376	-	chr7	9080411	9080418	C6_AP2EREBP_227	9.68376	-	39	TF2-TF1	transcript	+	9080077	9081437	query_1	291	start	1.0	0.005	PeakInsideFeature	Mp7g07910.1	Mp7g07910
chr2	17526287	17526295	C3_bZIP_12	11.07316	+	chr2	17526308	17526315	C10_BBRBPC_8-C2_BBRBPC_6-C3_BBRBPC_4-C4_BBRBPC_9-C6_BBRBPC_5	9.68376	+	13	TF1-TF2	transcript	+	17526353	17529842	query_1	62	start	0.0	0.0	Upstream	Mp2g16540.2	Mp2g16540
chr5	3647992	3648000	C3_AP2EREBP_123	11.07316	-	chr5	3648018	3648025	C10_NAC_48	9.68376	-	18	TF2-TF1	transcript	-	3645410	3648303	query_1	307	start	1.0	0.002	PeakInsideFeature	Mp5g03160.1	Mp5g03160
chr1	9510054	9510060	C13_LOBAS2_3-C2_LOBAS2_14	8.27338	+	chr1	9510147	9510153	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	87	TF1-TF2	transcript	+	9508670	9510513	query_1	1387	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr1	9509919	9509925	C4_C2H2_54-C5_C2H2_79-C6_C2H2_75-C9_C2H2_37	8.27338	+	chr1	9509974	9509982	C3_FAR1_21	11.07316	+	49	TF1-TF2	transcript	+	9508670	9510513	query_1	1252	start	1.0	0.003	PeakInsideFeature	Mp1g09200.1	Mp1g09200
chr2	6186702	6186710	C3_FAR1_21	11.07316	+	chr2	6186723	6186730	C6_HSF_15	9.66277	-	13	convergent	transcript	-	6185948	6188704	query_1	1998	start	1.0	0.002	PeakInsideFeature	Mp2g05950.1	Mp2g05950
chr7	9045617	9045624	C3_BES1_2	9.66277	-	chr7	9045635	9045643	C4_NAC_20	11.05216	+	11	divergent	transcript	-	9045312	9046939	query_1	1319	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr7	9045635	9045643	C4_NAC_20	11.05216	+	chr7	9045704	9045711	C3_BES1_2	9.66277	+	61	TF1-TF2	transcript	-	9045312	9046939	query_1	1300	start	1.0	0.004	PeakInsideFeature	Mp7g07870.1	Mp7g07870
chr3	17598827	17598834	C2_G2like_11-C4_G2like_14-C6_G2like_7-C9_G2like_5	9.66277	-	chr3	17598865	17598872	C10_HMG_4-C5_HMG_5-C6_HMG_5	9.68376	+	31	divergent	transcript	+	17598825	17601148	query_1	5	start	1.0	0.003	PeakInsideFeature	Mp3g17450.1	Mp3g17450
chr7	7592052	7592059	C2_G2like_11-C4_G2like_14-C6_G2like_7-C9_G2like_5	9.66277	+	chr7	7592112	7592119	C10_HMG_4-C5_HMG_5-C6_HMG_5	9.68376	+	53	TF1-TF2	transcript	+	7590800	7592443	query_1	1255	start	1.0	0.004	PeakInsideFeature	Mp7g06480.1	Mp7g06480
