site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
1	78804329	78804335	C3_Trihelix_1	1.74438	+	1	78804416	78804422	C3_ARF_6	1.8157	+	81	TF1-TF2												
1	78804416	78804422	C3_ARF_6	1.8157	+	1	78804471	78804477	C3_Trihelix_1	1.59874	-	49	convergent												
1	79839185	79839191	C3_ARF_6	1.92432	-	1	79839218	79839224	C3_Trihelix_1	2.08685	+	27	divergent												
1	79839185	79839191	C3_ARF_6	1.92432	-	1	79839254	79839260	C3_Trihelix_1	2.15253	-	63	TF2-TF1												
1	79839218	79839224	C3_Trihelix_1	2.08685	+	1	79839231	79839237	C3_ARF_6	2.08685	+	7	TF1-TF2												
1	79839218	79839224	C3_Trihelix_1	2.08685	+	1	79839270	79839276	C3_ARF_6	2.15253	-	46	convergent												
1	79839231	79839237	C3_ARF_6	2.08685	+	1	79839254	79839260	C3_Trihelix_1	2.15253	-	17	convergent												
1	79839231	79839237	C3_ARF_6	2.08685	+	1	79839336	79839342	C3_Trihelix_1	2.27628	-	99	convergent												
1	79839254	79839260	C3_Trihelix_1	2.15253	-	1	79839270	79839276	C3_ARF_6	2.15253	-	10	TF2-TF1												
1	79839254	79839260	C3_Trihelix_1	2.15253	-	1	79839337	79839343	C3_ARF_6	2.27628	-	77	TF2-TF1												
1	79839270	79839276	C3_ARF_6	2.15253	-	1	79839336	79839342	C3_Trihelix_1	2.27628	-	60	TF2-TF1												
11	54595591	54595597	C3_Trihelix_1	2.34734	+	11	54595638	54595644	C3_ARF_6	2.19807	-	41	convergent	transcript	+	54595384.0	54611037.0	query_1	210.0	start	1.0	0.0003	PeakInsideFeature	Solyc11T002134.2.ITAG5.0	Solyc11G002134.ITAG5.0
12	4634975	4634981	C3_Trihelix_1	0.99245	-	12	4635016	4635022	C3_ARF_6	1.49642	-	35	TF2-TF1												
12	6081583	6081589	C3_Trihelix_1	2.46869	-	12	6081628	6081634	C3_ARF_6	2.19554	-	39	TF2-TF1												
2	48792269	48792275	C3_ARF_6	2.40759	-	2	48792324	48792330	C3_Trihelix_1	2.166	-	49	TF2-TF1												
7	66694593	66694599	C3_ARF_6	1.00026	+	7	66694625	66694631	C3_Trihelix_1	1.07061	-	26	convergent												
7	66694625	66694631	C3_Trihelix_1	1.07061	-	7	66694709	66694715	C3_ARF_6	1.52709	+	78	divergent												
7	66694625	66694631	C3_Trihelix_1	1.07061	-	7	66694729	66694735	C3_ARF_6	2.17843	-	98	TF2-TF1												
1	72693493	72693499	C3_ARF_6	2.5437	-	1	72693526	72693532	C3_WRKY_8	2.54233	+	27	divergent												
1	72693493	72693499	C3_ARF_6	2.5437	-	1	72693539	72693545	C3_WRKY_8	2.42756	+	40	divergent												
1	78804298	78804304	C3_ARF_6	1.73804	+	1	78804329	78804335	C3_WRKY_8	1.74438	-	25	convergent												
1	78804329	78804335	C3_WRKY_8	1.74438	-	1	78804416	78804422	C3_ARF_6	1.8157	+	81	divergent												
1	78804416	78804422	C3_ARF_6	1.8157	+	1	78804471	78804477	C3_WRKY_8	1.59874	-	49	convergent												
1	79839185	79839191	C3_ARF_6	1.92432	-	1	79839218	79839224	C3_WRKY_8	2.08685	-	27	TF2-TF1												
1	79839185	79839191	C3_ARF_6	1.92432	-	1	79839254	79839260	C3_WRKY_8	2.15253	+	63	divergent												
1	79839218	79839224	C3_WRKY_8	2.08685	-	1	79839231	79839237	C3_ARF_6	2.08685	+	7	divergent												
1	79839218	79839224	C3_WRKY_8	2.08685	-	1	79839270	79839276	C3_ARF_6	2.15253	-	46	TF2-TF1												
1	79839231	79839237	C3_ARF_6	2.08685	+	1	79839254	79839260	C3_WRKY_8	2.15253	+	17	TF1-TF2												
1	79839231	79839237	C3_ARF_6	2.08685	+	1	79839336	79839342	C3_WRKY_8	2.27628	+	99	TF1-TF2												
1	79839254	79839260	C3_WRKY_8	2.15253	+	1	79839270	79839276	C3_ARF_6	2.15253	-	10	convergent												
1	79839254	79839260	C3_WRKY_8	2.15253	+	1	79839337	79839343	C3_ARF_6	2.27628	-	77	convergent												
1	79839270	79839276	C3_ARF_6	2.15253	-	1	79839336	79839342	C3_WRKY_8	2.27628	+	60	divergent												
11	54595591	54595597	C3_WRKY_8	2.34734	-	11	54595638	54595644	C3_ARF_6	2.19807	-	41	TF2-TF1	transcript	+	54595384.0	54611037.0	query_1	210.0	start	1.0	0.0003	PeakInsideFeature	Solyc11T002134.2.ITAG5.0	Solyc11G002134.ITAG5.0
12	4634975	4634981	C3_WRKY_8	0.99245	+	12	4635016	4635022	C3_ARF_6	1.49642	-	35	convergent												
12	6081583	6081589	C3_WRKY_8	2.46869	+	12	6081628	6081634	C3_ARF_6	2.19554	-	39	convergent												
2	48792269	48792275	C3_ARF_6	2.40759	-	2	48792324	48792330	C3_WRKY_8	2.166	-	49	TF2-TF1												
7	66694593	66694599	C3_ARF_6	1.00026	+	7	66694625	66694631	C3_WRKY_8	1.07061	+	26	TF1-TF2												
7	66694625	66694631	C3_WRKY_8	1.07061	+	7	66694709	66694715	C3_ARF_6	1.52709	+	78	TF1-TF2												
7	66694625	66694631	C3_WRKY_8	1.07061	+	7	66694729	66694735	C3_ARF_6	2.17843	-	98	convergent												
10	65978849	65978855	C3_Homeobox_14	1.36625	-	10	65978894	65978900	C3_NLP_18	1.3445	-	39	TF2-TF1												
10	65978849	65978855	C3_Homeobox_14	1.36625	-	10	65978904	65978910	C3_NLP_18	1.15084	+	49	divergent												
10	65978894	65978900	C3_NLP_18	1.3445	-	10	65978903	65978909	C3_Homeobox_14	1.15615	-	3	TF2-TF1												
10	65978894	65978900	C3_NLP_18	1.3445	-	10	65978982	65978988	C3_Homeobox_14	1.6061	+	82	divergent												
10	65978904	65978910	C3_NLP_18	1.15084	+	10	65978982	65978988	C3_Homeobox_14	1.6061	+	72	TF1-TF2												
11	2490585	2490591	C3_Homeobox_14	1.57495	+	11	2490597	2490603	C3_NLP_18	1.57495	+	6	TF1-TF2												
11	2490587	2490593	C3_NLP_18	1.57495	+	11	2490618	2490624	C3_Homeobox_14	1.76547	+	25	TF1-TF2												
11	2490597	2490603	C3_NLP_18	1.57495	+	11	2490618	2490624	C3_Homeobox_14	1.76547	+	15	TF1-TF2												
11	10982080	10982086	C3_NLP_18	1.88888	-	11	10982102	10982108	C3_Homeobox_14	1.93491	+	16	divergent												
11	12313280	12313286	C3_NLP_18	0.94451	+	11	12313326	12313332	C3_Homeobox_14	0.97211	-	40	convergent												
11	12313300	12313306	C3_NLP_18	1.2399	+	11	12313326	12313332	C3_Homeobox_14	0.97211	-	20	convergent												
11	53805056	53805062	C3_NLP_18	2.1859	+	11	53805094	53805100	C3_Homeobox_14	2.21998	-	32	convergent												
11	53805056	53805062	C3_NLP_18	2.1859	+	11	53805159	53805165	C3_Homeobox_14	2.56168	-	97	convergent												
11	53805094	53805100	C3_Homeobox_14	2.21998	-	11	53805114	53805120	C3_NLP_18	2.67101	+	14	divergent												
11	53805094	53805100	C3_Homeobox_14	2.21998	-	11	53805144	53805150	C3_NLP_18	2.54601	-	44	TF2-TF1												
11	53805114	53805120	C3_NLP_18	2.67101	+	11	53805159	53805165	C3_Homeobox_14	2.56168	-	39	convergent												
11	53805144	53805150	C3_NLP_18	2.54601	-	11	53805159	53805165	C3_Homeobox_14	2.56168	-	9	TF2-TF1												
11	57256643	57256649	C3_NLP_18	3.24357	-	11	57256657	57256663	C3_Homeobox_14	3.05298	-	8	TF2-TF1												
11	57256643	57256649	C3_NLP_18	3.24357	-	11	57256728	57256734	C3_Homeobox_14	3.31546	+	79	divergent												
11	57256655	57256661	C3_NLP_18	3.05298	-	11	57256728	57256734	C3_Homeobox_14	3.31546	+	67	divergent												
11	57256858	57256864	C3_Homeobox_14	3.1901	+	11	57256903	57256909	C3_NLP_18	3.00112	-	39	convergent												
11	57256860	57256866	C3_NLP_18	3.1901	+	11	57256905	57256911	C3_Homeobox_14	2.97311	-	39	convergent												
11	57257336	57257342	C3_Homeobox_14	2.58694	+	11	57257395	57257401	C3_NLP_18	2.99794	-	53	convergent												
12	4634980	4634986	C3_Homeobox_14	0.99245	-	12	4635055	4635061	C3_NLP_18	1.1702	+	69	divergent												
12	67322722	67322728	C3_Homeobox_14	2.1738	-	12	67322779	67322785	C3_NLP_18	2.06588	+	51	divergent												
2	7657236	7657242	C3_NLP_18	2.11769	-	2	7657304	7657310	C3_Homeobox_14	1.65944	+	62	divergent												
2	7657304	7657310	C3_Homeobox_14	1.65944	+	2	7657317	7657323	C3_NLP_18	1.65634	+	7	TF1-TF2												
2	48792197	48792203	C3_NLP_18	2.55882	+	2	48792273	48792279	C3_Homeobox_14	2.43788	-	70	convergent												
2	48792197	48792203	C3_NLP_18	2.55882	+	2	48792284	48792290	C3_Homeobox_14	2.5889	+	81	TF1-TF2												
2	51084256	51084262	C3_NLP_18	2.50147	-	2	51084324	51084330	C3_Homeobox_14	2.09673	+	62	divergent												
2	51085716	51085722	C3_Homeobox_14	2.95379	-	2	51085812	51085818	C3_NLP_18	3.07111	-	90	TF2-TF1												
3	2490992	2490998	C3_NLP_18	1.84358	-	3	2491004	2491010	C3_Homeobox_14	1.91972	+	6	divergent												
3	2490992	2490998	C3_NLP_18	1.84358	-	3	2491034	2491040	C3_Homeobox_14	1.83262	-	36	TF2-TF1												
3	2490992	2490998	C3_NLP_18	1.84358	-	3	2491041	2491047	C3_Homeobox_14	1.93396	-	43	TF2-TF1												
3	2490992	2490998	C3_NLP_18	1.84358	-	3	2491085	2491091	C3_Homeobox_14	1.93557	-	87	TF2-TF1												
3	2491006	2491012	C3_NLP_18	1.81325	+	3	2491034	2491040	C3_Homeobox_14	1.83262	-	22	convergent												
3	2491006	2491012	C3_NLP_18	1.81325	+	3	2491041	2491047	C3_Homeobox_14	1.93396	-	29	convergent												
3	2491006	2491012	C3_NLP_18	1.81325	+	3	2491085	2491091	C3_Homeobox_14	1.93557	-	73	convergent												
6	49692458	49692464	C3_NLP_18	2.71316	-	6	49692478	49692484	C3_Homeobox_14	2.35573	+	14	divergent												
6	49692917	49692923	C3_NLP_18	2.35359	+	6	49692928	49692934	C3_Homeobox_14	2.30235	-	5	convergent												
6	49692917	49692923	C3_NLP_18	2.35359	+	6	49692962	49692968	C3_Homeobox_14	2.30235	+	39	TF1-TF2												
6	50057860	50057866	C3_Homeobox_14	1.88498	-	6	50057932	50057938	C3_NLP_18	1.95806	+	66	divergent												
6	50057932	50057938	C3_NLP_18	1.95806	+	6	50058012	50058018	C3_Homeobox_14	1.9914	-	74	convergent												
6	50057980	50057986	C3_NLP_18	2.07669	-	6	50058012	50058018	C3_Homeobox_14	1.9914	-	26	TF2-TF1												
1	79489781	79489788	C3_C2C2YABBY_21	1.45995	-	1	79489875	79489881	C3_C2H2_40	1.7043	-	87	TF2-TF1	transcript	-	79485751.0	79489648.0	query_1	136.0	start	0.0	0.0	Upstream	Solyc01T002705.1.ITAG5.0	Solyc01G002705.ITAG5.0
1	79489782	79489788	C3_C2H2_40	1.45995	-	1	79489874	79489881	C3_C2C2YABBY_21	1.7043	-	86	TF2-TF1	transcript	-	79485751.0	79489648.0	query_1	137.0	start	0.0	0.0	Upstream	Solyc01T002705.1.ITAG5.0	Solyc01G002705.ITAG5.0
1	85181649	85181655	C3_C2H2_40	2.03901	+	1	85181676	85181683	C3_C2C2YABBY_21	2.21744	+	21	TF1-TF2												
1	85181649	85181656	C3_C2C2YABBY_21	2.03901	+	1	85181676	85181682	C3_C2H2_40	2.21744	+	20	TF1-TF2												
10	61275280	61275287	C3_C2C2YABBY_21	1.47622	+	10	61275342	61275348	C3_C2H2_40	1.40409	+	55	TF1-TF2												
10	65980107	65980113	C3_C2H2_40	1.26583	+	10	65980146	65980153	C3_C2C2YABBY_21	1.26583	+	33	TF1-TF2												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805102	53805108	C3_C2H2_40	2.46175	-	40	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805114	53805120	C3_C2H2_40	2.67101	-	52	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805144	53805150	C3_C2H2_40	2.54601	+	82	divergent												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805159	53805165	C3_C2H2_40	2.56168	-	97	TF2-TF1												
11	53805056	53805062	C3_C2H2_40	2.1859	-	11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	82	divergent												
11	53805102	53805108	C3_C2H2_40	2.46175	-	11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	36	divergent												
11	53805114	53805120	C3_C2H2_40	2.67101	-	11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	24	divergent												
11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	11	53805159	53805165	C3_C2H2_40	2.56168	-	8	convergent												
11	56485297	56485303	C3_C2H2_40	2.18504	+	11	56485305	56485312	C3_C2C2YABBY_21	1.98279	+	2	TF1-TF2												
11	56485297	56485304	C3_C2C2YABBY_21	2.18504	+	11	56485305	56485311	C3_C2H2_40	1.98279	+	1	TF1-TF2												
11	57256643	57256650	C3_C2C2YABBY_21	3.24357	+	11	57256655	57256661	C3_C2H2_40	3.05298	+	5	TF1-TF2												
11	57257033	57257039	C3_C2H2_40	3.61174	-	11	57257068	57257075	C3_C2C2YABBY_21	2.79072	+	29	divergent												
11	57257068	57257075	C3_C2C2YABBY_21	2.79072	+	11	57257116	57257122	C3_C2H2_40	3.1406	+	41	TF1-TF2												
11	57257512	57257518	C3_C2H2_40	3.00599	+	11	57257612	57257619	C3_C2C2YABBY_21	2.61163	-	94	convergent												
11	57257612	57257619	C3_C2C2YABBY_21	2.61163	-	11	57257629	57257635	C3_C2H2_40	2.44478	+	10	divergent												
2	7657236	7657242	C3_C2H2_40	2.11769	+	2	7657316	7657323	C3_C2C2YABBY_21	1.65944	-	74	convergent												
2	48792243	48792249	C3_C2H2_40	2.48327	-	2	48792285	48792292	C3_C2C2YABBY_21	2.49989	-	36	TF2-TF1												
2	51085940	51085946	C3_C2H2_40	2.05408	+	2	51086039	51086046	C3_C2C2YABBY_21	2.73129	-	93	convergent												
2	51086154	51086160	C3_C2H2_40	2.37095	+	2	51086190	51086197	C3_C2C2YABBY_21	1.98384	-	30	convergent												
3	2490980	2490986	C3_C2H2_40	1.89862	+	3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	6	TF1-TF2												
3	2490980	2490986	C3_C2H2_40	1.89862	+	3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	19	convergent												
3	2490992	2490998	C3_C2H2_40	1.84358	+	3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	7	convergent												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491006	2491012	C3_C2H2_40	1.81325	-	7	convergent												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491062	2491068	C3_C2H2_40	1.93396	+	63	TF1-TF2												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491085	2491091	C3_C2H2_40	1.93557	-	86	convergent												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491062	2491068	C3_C2H2_40	1.93396	+	50	divergent												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491085	2491091	C3_C2H2_40	1.93557	-	73	TF2-TF1												
6	49692425	49692432	C3_C2C2YABBY_21	2.88979	+	6	49692458	49692464	C3_C2H2_40	2.71316	+	26	TF1-TF2												
6	49692425	49692432	C3_C2C2YABBY_21	2.88979	+	6	49692470	49692476	C3_C2H2_40	2.16714	+	38	TF1-TF2												
9	51174115	51174121	C3_C2H2_40	1.42674	-	9	51174218	51174225	C3_C2C2YABBY_21	1.6497	+	97	divergent												
1	85181649	85181656	C3_C2C2YABBY_21	2.03901	+	1	85181703	85181709	C3_ABI3VP1_7	2.45776	+	47	TF1-TF2												
1	85181676	85181683	C3_C2C2YABBY_21	2.21744	+	1	85181703	85181709	C3_ABI3VP1_7	2.45776	+	20	TF1-TF2												
10	65980107	65980113	C3_ABI3VP1_7	1.26583	+	10	65980146	65980153	C3_C2C2YABBY_21	1.26583	+	33	TF1-TF2												
11	12313280	12313286	C3_ABI3VP1_7	0.94451	-	11	12313299	12313306	C3_C2C2YABBY_21	1.2399	-	13	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805102	53805108	C3_ABI3VP1_7	2.46175	-	40	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805114	53805120	C3_ABI3VP1_7	2.67101	-	52	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805159	53805165	C3_ABI3VP1_7	2.56168	-	97	TF2-TF1												
11	53805102	53805108	C3_ABI3VP1_7	2.46175	-	11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	36	divergent												
11	53805114	53805120	C3_ABI3VP1_7	2.67101	-	11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	24	divergent												
11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	11	53805159	53805165	C3_ABI3VP1_7	2.56168	-	8	convergent												
11	56485297	56485303	C3_ABI3VP1_7	2.18504	+	11	56485305	56485312	C3_C2C2YABBY_21	1.98279	+	2	TF1-TF2												
11	57256643	57256650	C3_C2C2YABBY_21	3.24357	+	11	57256655	57256661	C3_ABI3VP1_7	3.05298	+	5	TF1-TF2												
11	57256860	57256866	C3_ABI3VP1_7	3.1901	-	11	57256903	57256910	C3_C2C2YABBY_21	3.00112	+	37	divergent												
11	57257033	57257039	C3_ABI3VP1_7	3.61174	-	11	57257068	57257075	C3_C2C2YABBY_21	2.79072	+	29	divergent												
11	57257068	57257075	C3_C2C2YABBY_21	2.79072	+	11	57257116	57257122	C3_ABI3VP1_7	3.1406	+	41	TF1-TF2												
11	57257512	57257518	C3_ABI3VP1_7	3.00599	+	11	57257612	57257619	C3_C2C2YABBY_21	2.61163	-	94	convergent												
11	57257512	57257519	C3_C2C2YABBY_21	3.00599	+	11	57257613	57257619	C3_ABI3VP1_7	2.57796	-	94	convergent												
11	57257613	57257619	C3_ABI3VP1_7	2.57796	-	11	57257629	57257636	C3_C2C2YABBY_21	2.44478	+	10	divergent												
2	7657236	7657242	C3_ABI3VP1_7	2.11769	+	2	7657316	7657323	C3_C2C2YABBY_21	1.65944	-	74	convergent												
2	48792197	48792203	C3_ABI3VP1_7	2.55882	-	2	48792285	48792292	C3_C2C2YABBY_21	2.49989	-	82	TF2-TF1												
2	48792243	48792249	C3_ABI3VP1_7	2.48327	-	2	48792285	48792292	C3_C2C2YABBY_21	2.49989	-	36	TF2-TF1												
2	51085940	51085946	C3_ABI3VP1_7	2.05408	+	2	51086039	51086046	C3_C2C2YABBY_21	2.73129	-	93	convergent												
2	51086154	51086160	C3_ABI3VP1_7	2.37095	+	2	51086190	51086197	C3_C2C2YABBY_21	1.98384	-	30	convergent												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491062	2491068	C3_ABI3VP1_7	1.93396	+	63	TF1-TF2												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491085	2491091	C3_ABI3VP1_7	1.93557	-	86	convergent												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491062	2491068	C3_ABI3VP1_7	1.93396	+	50	divergent												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491085	2491091	C3_ABI3VP1_7	1.93557	-	73	TF2-TF1												
6	49692425	49692432	C3_C2C2YABBY_21	2.88979	+	6	49692458	49692464	C3_ABI3VP1_7	2.71316	+	26	TF1-TF2												
6	49692425	49692432	C3_C2C2YABBY_21	2.88979	+	6	49692470	49692476	C3_ABI3VP1_7	2.16714	+	38	TF1-TF2												
6	50057932	50057938	C3_ABI3VP1_7	1.95806	-	6	50057980	50057987	C3_C2C2YABBY_21	2.07669	+	42	divergent												
7	41143885	41143891	C3_ABI3VP1_7	0.74616	-	7	41143934	41143941	C3_C2C2YABBY_21	1.50272	+	43	divergent												
9	51174115	51174121	C3_ABI3VP1_7	1.42674	-	9	51174218	51174225	C3_C2C2YABBY_21	1.6497	+	97	divergent												
1	72693488	72693494	C3_WRKY_8	2.5437	+	1	72693526	72693532	C3_Trihelix_1	2.54233	-	32	convergent												
1	72693488	72693494	C3_WRKY_8	2.5437	+	1	72693539	72693545	C3_Trihelix_1	2.42756	-	45	convergent												
1	72693492	72693498	C3_Trihelix_1	2.5437	-	1	72693526	72693532	C3_WRKY_8	2.54233	+	28	divergent												
1	72693492	72693498	C3_Trihelix_1	2.5437	-	1	72693539	72693545	C3_WRKY_8	2.42756	+	41	divergent												
1	72693526	72693532	C3_Trihelix_1	2.54233	-	1	72693539	72693545	C3_WRKY_8	2.42756	+	7	divergent												
1	72693526	72693532	C3_WRKY_8	2.54233	+	1	72693539	72693545	C3_Trihelix_1	2.42756	-	7	convergent												
1	79839218	79839224	C3_Trihelix_1	2.08685	+	1	79839254	79839260	C3_WRKY_8	2.15253	+	30	TF1-TF2												
1	79839218	79839224	C3_WRKY_8	2.08685	-	1	79839254	79839260	C3_Trihelix_1	2.15253	-	30	TF2-TF1												
1	79839254	79839260	C3_Trihelix_1	2.15253	-	1	79839336	79839342	C3_WRKY_8	2.27628	+	76	divergent												
1	79839254	79839260	C3_WRKY_8	2.15253	+	1	79839336	79839342	C3_Trihelix_1	2.27628	-	76	convergent												
11	2490619	2490625	C3_Trihelix_1	1.76547	-	11	2490625	2490631	C3_WRKY_8	1.71662	-	0	TF2-TF1												
11	2490619	2490625	C3_WRKY_8	1.76547	+	11	2490625	2490631	C3_Trihelix_1	1.71662	-	0	convergent												
10	65980146	65980153	C3_C2C2YABBY_21	1.26583	+	10	65980160	65980166	C3_Homeobox_14	1.13874	+	7	TF1-TF2												
11	10982080	10982087	C3_C2C2YABBY_21	1.88888	+	11	10982102	10982108	C3_Homeobox_14	1.93491	+	15	TF1-TF2												
11	12313299	12313306	C3_C2C2YABBY_21	1.2399	-	11	12313326	12313332	C3_Homeobox_14	0.97211	-	20	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805094	53805100	C3_Homeobox_14	2.21998	-	32	TF2-TF1												
11	53805055	53805062	C3_C2C2YABBY_21	2.1859	-	11	53805159	53805165	C3_Homeobox_14	2.56168	-	97	TF2-TF1												
11	53805094	53805100	C3_Homeobox_14	2.21998	-	11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	44	divergent												
11	53805144	53805151	C3_C2C2YABBY_21	2.54601	+	11	53805159	53805165	C3_Homeobox_14	2.56168	-	8	convergent												
11	56485299	56485305	C3_Homeobox_14	2.16073	-	11	56485305	56485312	C3_C2C2YABBY_21	1.98279	+	0	divergent												
11	57256643	57256650	C3_C2C2YABBY_21	3.24357	+	11	57256657	57256663	C3_Homeobox_14	3.05298	-	7	convergent												
11	57256643	57256650	C3_C2C2YABBY_21	3.24357	+	11	57256728	57256734	C3_Homeobox_14	3.31546	+	78	TF1-TF2												
11	57256858	57256864	C3_Homeobox_14	3.1901	+	11	57256903	57256910	C3_C2C2YABBY_21	3.00112	+	39	TF1-TF2												
11	57257336	57257342	C3_Homeobox_14	2.58694	+	11	57257395	57257402	C3_C2C2YABBY_21	2.99794	+	53	TF1-TF2												
2	7657304	7657310	C3_Homeobox_14	1.65944	+	2	7657316	7657323	C3_C2C2YABBY_21	1.65944	-	6	convergent												
2	48792273	48792279	C3_Homeobox_14	2.43788	-	2	48792285	48792292	C3_C2C2YABBY_21	2.49989	-	6	TF2-TF1												
2	48792285	48792292	C3_C2C2YABBY_21	2.49989	-	2	48792308	48792314	C3_Homeobox_14	2.40209	+	16	divergent												
2	51084256	51084263	C3_C2C2YABBY_21	2.50147	+	2	51084324	51084330	C3_Homeobox_14	2.09673	+	61	TF1-TF2												
2	51085716	51085722	C3_Homeobox_14	2.95379	-	2	51085812	51085819	C3_C2C2YABBY_21	3.07111	+	90	divergent												
2	51086154	51086160	C3_Homeobox_14	2.37095	+	2	51086190	51086197	C3_C2C2YABBY_21	1.98384	-	30	convergent												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491004	2491010	C3_Homeobox_14	1.91972	+	5	TF1-TF2												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491034	2491040	C3_Homeobox_14	1.83262	-	35	convergent												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491041	2491047	C3_Homeobox_14	1.93396	-	42	convergent												
3	2490992	2490999	C3_C2C2YABBY_21	1.84358	+	3	2491085	2491091	C3_Homeobox_14	1.93557	-	86	convergent												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491034	2491040	C3_Homeobox_14	1.83262	-	22	TF2-TF1												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491041	2491047	C3_Homeobox_14	1.93396	-	29	TF2-TF1												
3	2491005	2491012	C3_C2C2YABBY_21	1.81325	-	3	2491085	2491091	C3_Homeobox_14	1.93557	-	73	TF2-TF1												
6	49692425	49692432	C3_C2C2YABBY_21	2.88979	+	6	49692478	49692484	C3_Homeobox_14	2.35573	+	46	TF1-TF2												
6	50057980	50057987	C3_C2C2YABBY_21	2.07669	+	6	50058012	50058018	C3_Homeobox_14	1.9914	-	25	convergent												
7	66694950	66694957	C3_C2C2YABBY_21	1.79841	+	7	66694988	66694994	C3_Homeobox_14	1.13716	+	31	TF1-TF2												
1	70933753	70933762	C3_G2like_3	2.82	-	1	70933816	70933827	C2_HSF_1	2.53791	-	54	TF2-TF1												
1	70933753	70933762	C3_G2like_3	2.82	-	1	70933830	70933841	C2_HSF_1	2.53791	+	68	divergent												
1	88084702	88084713	C2_HSF_1	1.68575	+	1	88084739	88084748	C3_G2like_3	2.21704	+	26	TF1-TF2												
10	3071362	3071373	C2_HSF_1	1.84987	+	10	3071382	3071391	C3_G2like_3	1.79927	+	9	TF1-TF2												
10	3071382	3071391	C3_G2like_3	1.79927	+	10	3071482	3071493	C2_HSF_1	1.21732	-	91	convergent												
11	2762927	2762936	C3_G2like_3	2.65846	-	11	2762963	2762974	C2_HSF_1	2.09454	-	27	TF2-TF1												
