seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr1	1267132	1267724	593	*	tak1-hs-merge_peak_172	Distal Intergenic	2	1279114	1283588	4475	1	Mp1g01110	-11390	-1.09307130637606
chr1	1268184	1269208	1025	*	tak1-hs-merge_peak_173	Distal Intergenic	2	1279114	1283588	4475	1	Mp1g01110	-9906	-1.0376654933508
chr1	1269413	1270372	960	*	tak1-hs-merge_peak_174	Distal Intergenic	2	1279114	1283588	4475	1	Mp1g01110	-8742	-0.988648125235751
chr1	1273005	1273568	564	*	tak1-hs-merge_peak_175	Distal Intergenic	2	1279114	1283588	4475	1	Mp1g01110	-5546	-0.815976000971986
chr1	1273762	1274293	532	*	tak1-hs-merge_peak_176	Distal Intergenic	2	1279114	1283588	4475	1	Mp1g01110	-4821	-0.76499759928488
chr1	1274420	1275495	1076	*	tak1-hs-merge_peak_177	Distal Intergenic	2	1279114	1283588	4475	1	Mp1g01110	-3619	-0.664547962246547
chr1	1277259	1278422	1164	*	tak1-hs-merge_peak_178	Promoter	2	1279114	1283588	4475	1	Mp1g01110	-692	-0.228400358703005
chr1	1278564	1280006	1443	*	tak1-hs-merge_peak_179	Exon (Mp1g01110.1/Mp1g01110, exon 1 of 1)	2	1279114	1283588	4475	1	Mp1g01110	0	0
chr1	1286167	1287240	1074	*	tak1-hs-merge_peak_180	Distal Intergenic	2	1292252	1294805	2554	1	Mp1g01120	-5012	-0.77901897191487
chr1	1291452	1292866	1415	*	tak1-hs-merge_peak_181	Exon (Mp1g01120.1/Mp1g01120, exon 1 of 3)	2	1292252	1294805	2554	1	Mp1g01120	0	0
chr1	1293051	1293292	242	*	tak1-hs-merge_peak_182	Exon (Mp1g01120.1/Mp1g01120, exon 2 of 3)	2	1292252	1294805	2554	1	Mp1g01120	799	0.255031163345551
chr1	1293447	1295189	1743	*	tak1-hs-merge_peak_183	Exon (Mp1g01120.1/Mp1g01120, exon 2 of 3)	2	1292252	1294805	2554	1	Mp1g01120	1195	0.34143452457814
chr1	1303166	1304347	1182	*	tak1-hs-merge_peak_184	Exon (Mp1g01130.2/Mp1g01130, exon 1 of 5)	2	1295097	1303632	8536	2	Mp1g01130	0	0
chr1	1313351	1315018	1668	*	tak1-hs-merge_peak_185	Distal Intergenic	2	1295097	1303632	8536	2	Mp1g01130	-9719	-1.0301542709221
chr1	1327571	1327769	199	*	tak1-hs-merge_peak_186	Promoter	2	1327935	1330379	2445	1	Mp1g01135	-166	-0.0666985504229953
chr1	1330891	1331282	392	*	tak1-hs-merge_peak_187	Exon (Mp1g01140.1/Mp1g01140, exon 1 of 16)	2	1331066	1340026	8961	1	Mp1g01140	0	0
chr1	1340442	1341111	670	*	tak1-hs-merge_peak_188	Distal Intergenic	2	1343907	1345708	1802	2	Mp1g01150	4597	0.74795530690673
chr1	1343562	1344090	529	*	tak1-hs-merge_peak_189	Exon (Mp1g01150.1/Mp1g01150, exon 3 of 3)	2	1343907	1345708	1802	2	Mp1g01150	1618	0.417969642214737
chr1	1353290	1354408	1119	*	tak1-hs-merge_peak_190	Exon (Mp1g01160.1/Mp1g01160, exon 1 of 6)	2	1353946	1362731	8786	1	Mp1g01160	0	0
chr1	1369327	1370090	764	*	tak1-hs-merge_peak_191	Promoter	2	1370144	1373707	3564	1	Mp1g01170	-54	-0.0228406108765278
chr1	1376611	1376818	208	*	tak1-hs-merge_peak_192	Promoter	2	1373785	1376231	2447	2	Mp1g01180	-380	-0.139879086401236
chr1	1381279	1381582	304	*	tak1-hs-merge_peak_193	Promoter	2	1378871	1381054	2184	2	Mp1g01190	-225	-0.0881360887005513
chr1	1387462	1387641	180	*	tak1-hs-merge_peak_194	Distal Intergenic	2	1389225	1404499	15275	1	Mp1g01200	-1584	-0.412292509323047
chr1	1388811	1389466	656	*	tak1-hs-merge_peak_195	Exon (Mp1g01200.1/Mp1g01200, exon 1 of 29)	2	1389225	1404499	15275	1	Mp1g01200	0	0
chr1	1404578	1405140	563	*	tak1-hs-merge_peak_196	Downstream (<=300bp)	2	1389225	1404499	15275	1	Mp1g01200	15353	1.21359743674736
chr1	1422961	1424349	1389	*	tak1-hs-merge_peak_197	Exon (Mp1g01210.1/Mp1g01210, exon 1 of 6)	2	1424163	1427081	2919	1	Mp1g01210	0	0
chr1	1425910	1426199	290	*	tak1-hs-merge_peak_198	Exon (Mp1g01210.1/Mp1g01210, exon 5 of 6)	2	1424163	1427081	2919	1	Mp1g01210	1747	0.438858659420562
chr1	1426886	1427529	644	*	tak1-hs-merge_peak_199	Exon (Mp1g01210.1/Mp1g01210, exon 6 of 6)	2	1424163	1427081	2919	1	Mp1g01210	2723	0.570893036218392
chr1	1430832	1431234	403	*	tak1-hs-merge_peak_200	Exon (Mp1g01230.1/Mp1g01230, exon 1 of 1)	2	1431089	1432610	1522	1	Mp1g01230	0	0
chr1	1432228	1432485	258	*	tak1-hs-merge_peak_201	Exon (Mp1g01230.1/Mp1g01230, exon 1 of 1)	2	1431043	1432618	1576	2	Mp1g01220	133	0.0542299098633972
chr1	1432750	1433342	593	*	tak1-hs-merge_peak_202	Promoter	2	1431043	1432618	1576	2	Mp1g01220	-132	-0.0538464268522527
chr1	1441597	1441801	205	*	tak1-hs-merge_peak_203	Exon (Mp1g01250.1/Mp1g01250, exon 1 of 13)	2	1437060	1441744	4685	2	Mp1g01250	0	0
chr1	1444874	1445021	148	*	tak1-hs-merge_peak_204	Exon (Mp1g01260.1/Mp1g01260, exon 1 of 6)	2	1445021	1447545	2525	1	Mp1g01260	0	0
chr1	1466633	1467283	651	*	tak1-hs-merge_peak_205	Exon (Mp1g01280.2/Mp1g01280, exon 1 of 6)	2	1467159	1470309	3151	1	Mp1g01280	0	0
chr1	1472538	1473177	640	*	tak1-hs-merge_peak_206	Exon (Mp1g01290.1/Mp1g01290, exon 1 of 20)	2	1472781	1482037	9257	1	Mp1g01290	0	0
chr1	1485928	1486235	308	*	tak1-hs-merge_peak_207	Exon (Mp1g01300.1/Mp1g01300, exon 1 of 9)	2	1486131	1490596	4466	1	Mp1g01300	0	0
chr1	1493535	1493868	334	*	tak1-hs-merge_peak_208	Distal Intergenic	2	1486131	1490596	4466	1	Mp1g01300	7404	0.924486043733915
chr1	1518853	1519068	216	*	tak1-hs-merge_peak_209	Distal Intergenic	2	1519688	1520709	1022	2	Mp1g01330	1641	0.421768401206924
chr1	1519250	1520488	1239	*	tak1-hs-merge_peak_210	Exon (Mp1g01330.1/Mp1g01330, exon 1 of 1)	2	1519688	1520709	1022	2	Mp1g01330	221	0.0867156639448825
chr1	1524795	1525212	418	*	tak1-hs-merge_peak_211	Exon (Mp1g01340.1/Mp1g01340, exon 1 of 2)	2	1521250	1525082	3833	2	Mp1g01340	0	0
chr1	1526819	1528035	1217	*	tak1-hs-merge_peak_212	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-1737	-0.437274797410124
chr1	1536811	1538620	1810	*	tak1-hs-merge_peak_213	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-11729	-1.10479428648628
chr1	1543427	1543930	504	*	tak1-hs-merge_peak_214	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-18345	-1.28656873405726
chr1	1544164	1544432	269	*	tak1-hs-merge_peak_215	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-19082	-1.30280696274142
chr1	1562982	1563818	837	*	tak1-hs-merge_peak_216	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	34759	1.55338536525379
chr1	1565906	1566119	214	*	tak1-hs-merge_peak_217	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	32458	1.5244999768259
chr1	1569666	1571329	1664	*	tak1-hs-merge_peak_218	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	27248	1.45098770455504
chr1	1596025	1596499	475	*	tak1-hs-merge_peak_219	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	2078	0.48826861549546
chr1	1605272	1605565	294	*	tak1-hs-merge_peak_220	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	-6695	-0.886208624167498
chr1	1617117	1617515	399	*	tak1-hs-merge_peak_221	Exon (Mp1g01360.1/Mp1g01360, exon 1 of 17)	2	1605654	1617779	12126	2	Mp1g01360	264	0.101747073946366
chr1	1623183	1623557	375	*	tak1-hs-merge_peak_222	Exon (Mp1g01370.1/Mp1g01370, exon 1 of 2)	2	1623248	1627519	4272	1	Mp1g01370	0	0
chr1	1625145	1626645	1501	*	tak1-hs-merge_peak_223	Exon (Mp1g01370.1/Mp1g01370, exon 2 of 2)	2	1623248	1627519	4272	1	Mp1g01370	1897	0.461948495203762
chr1	1635312	1635790	479	*	tak1-hs-merge_peak_224	Exon (Mp1g01390.10/Mp1g01390, exon 1 of 13)	2	1629925	1635402	5478	2	Mp1g01380	0	0
chr1	1655156	1655564	409	*	tak1-hs-merge_peak_225	Exon (Mp1g01400.1/Mp1g01400, exon 1 of 10)	2	1650728	1655278	4551	2	Mp1g01400	0	0
chr1	1666113	1666908	796	*	tak1-hs-merge_peak_226	Exon (Mp1g01410.1/Mp1g01410, exon 1 of 4)	2	1666610	1671409	4800	1	Mp1g01410	0	0
chr1	1679705	1679888	184	*	tak1-hs-merge_peak_227	Exon (Mp1g01430.1/Mp1g01430, exon 1 of 3)	2	1679695	1682279	2585	1	Mp1g01430	10	0.00432137378264258
chr1	1692749	1692882	134	*	tak1-hs-merge_peak_228	Exon (Mp1g01440.1/Mp1g01440, exon 1 of 24)	2	1680818	1693118	12301	2	Mp1g01440	236	0.092018470752797
chr1	1697076	1698562	1487	*	tak1-hs-merge_peak_229	Exon (Mp1g01450.1/Mp1g01450, exon 8 of 9)	2	1697024	1702009	4986	2	Mp1g01450	3447	0.648067129448935
chr1	1700147	1700269	123	*	tak1-hs-merge_peak_230	Intron (Mp1g01450.1/Mp1g01450, intron 3 of 8)	2	1697024	1702009	4986	2	Mp1g01450	1740	0.437750562820388
chr1	1701992	1703032	1041	*	tak1-hs-merge_peak_231	Exon (Mp1g01450.1/Mp1g01450, exon 1 of 9)	2	1697024	1702009	4986	2	Mp1g01450	0	0
chr1	1703217	1703366	150	*	tak1-hs-merge_peak_232	Promoter	2	1697024	1702009	4986	2	Mp1g01450	-1208	-0.343999069057161
chr1	1705471	1705667	197	*	tak1-hs-merge_peak_233	Distal Intergenic	2	1697024	1702009	4986	2	Mp1g01450	-3462	-0.649529565947819
chr1	1706405	1706686	282	*	tak1-hs-merge_peak_234	Distal Intergenic	2	1709881	1710618	738	1	Mp1g01460	-3195	-0.622731965164719
chr1	1708675	1709525	851	*	tak1-hs-merge_peak_235	Promoter	2	1709881	1710618	738	1	Mp1g01460	-356	-0.132259689531044
chr1	1712060	1714345	2286	*	tak1-hs-merge_peak_236	Distal Intergenic	2	1709881	1710618	738	1	Mp1g01460	2179	0.502290527914773
chr1	1724302	1724633	332	*	tak1-hs-merge_peak_237	Exon (Mp1g01470.1/Mp1g01470, exon 2 of 22)	2	1714746	1725845	11100	2	Mp1g01470	1212	0.344785122632661
chr1	1738400	1738557	158	*	tak1-hs-merge_peak_238	Exon (Mp1g01480.2/Mp1g01480, exon 1 of 21)	2	1726599	1739955	13357	2	Mp1g01480	1398	0.37984917876283
chr1	1738751	1739997	1247	*	tak1-hs-merge_peak_239	Exon (Mp1g01480.1/Mp1g01480, exon 1 of 21)	2	1726599	1739955	13357	2	Mp1g01480	0	0
chr1	1749043	1749341	299	*	tak1-hs-merge_peak_240	Exon (Mp1g01490.1/Mp1g01490, exon 1 of 11)	2	1749263	1755469	6207	1	Mp1g01490	0	0
chr1	1756187	1757260	1074	*	tak1-hs-merge_peak_241	Distal Intergenic	2	1760963	1762115	1153	1	Mp1g01500	-3703	-0.672374978746079
chr1	1761865	1763085	1221	*	tak1-hs-merge_peak_242	Exon (Mp1g01500.1/Mp1g01500, exon 2 of 2)	2	1762116	1763335	1220	1	Mp1g01510	0	0
chr1	1764917	1766513	1597	*	tak1-hs-merge_peak_243	Exon (Mp1g01520.1/Mp1g01520, exon 1 of 6)	2	1766025	1773256	7232	1	Mp1g01520	0	0
chr1	1777617	1778013	397	*	tak1-hs-merge_peak_244	Exon (Mp1g01540.1/Mp1g01540, exon 1 of 4)	2	1777705	1780876	3172	1	Mp1g01540	0	0
chr1	1784935	1785400	466	*	tak1-hs-merge_peak_245	Exon (Mp1g01550.1/Mp1g01550, exon 1 of 9)	2	1781396	1785366	3971	2	Mp1g01550	0	0
chr1	1793805	1794076	272	*	tak1-hs-merge_peak_246	Exon (Mp1g01560.1/Mp1g01560, exon 1 of 21)	2	1785367	1794270	8904	2	Mp1g01560	194	0.0770043267933503
chr1	1796227	1796490	264	*	tak1-hs-merge_peak_247	Exon (Mp1g01570.1/Mp1g01570, exon 2 of 2)	2	1794271	1797961	3691	2	Mp1g01570	1471	0.392872745402079
chr1	1797665	1798946	1282	*	tak1-hs-merge_peak_248	Exon (Mp1g01570.1/Mp1g01570, exon 1 of 2)	2	1794271	1797961	3691	2	Mp1g01570	0	0
chr1	1799526	1799966	441	*	tak1-hs-merge_peak_249	Distal Intergenic	2	1794271	1797961	3691	2	Mp1g01570	-1565	-0.409087369447835
chr1	1805367	1805881	515	*	tak1-hs-merge_peak_250	Exon (Mp1g01580.1/Mp1g01580, exon 1 of 8)	2	1800851	1805709	4859	2	Mp1g01580	0	0
chr1	1809545	1810702	1158	*	tak1-hs-merge_peak_251	Exon (Mp1g01590.1/Mp1g01590, exon 1 of 2)	2	1809948	1810586	639	1	Mp1g01590	0	0
chr1	1833102	1833515	414	*	tak1-hs-merge_peak_252	Exon (Mp1g01610.1/Mp1g01610, exon 1 of 6)	2	1829145	1833264	4120	2	Mp1g01610	0	0
chr1	1833711	1834373	663	*	tak1-hs-merge_peak_253	Promoter	2	1829145	1833264	4120	2	Mp1g01610	-447	-0.160468531119037
chr1	1840715	1841066	352	*	tak1-hs-merge_peak_254	Distal Intergenic	2	1841165	1845428	4264	2	Mp1g01620	4362	0.729326809646861
chr1	1844926	1845048	123	*	tak1-hs-merge_peak_255	Exon (Mp1g01620.1/Mp1g01620, exon 1 of 5)	2	1841165	1845428	4264	2	Mp1g01620	380	0.139879086401236
chr1	1848322	1848551	230	*	tak1-hs-merge_peak_256	Exon (Mp1g01630.1/Mp1g01630, exon 1 of 3)	2	1845429	1848446	3018	2	Mp1g01630	0	0
chr1	1855411	1855712	302	*	tak1-hs-merge_peak_257	Exon (Mp1g01640.1/Mp1g01640, exon 1 of 15)	2	1855583	1862699	7117	1	Mp1g01640	0	0
chr1	1862925	1863746	822	*	tak1-hs-merge_peak_258	Promoter	2	1865113	1870200	5088	1	Mp1g01650	-1367	-0.374198257929083
chr1	1864102	1865346	1245	*	tak1-hs-merge_peak_259	Exon (Mp1g01650.1/Mp1g01650, exon 1 of 6)	2	1865113	1870200	5088	1	Mp1g01650	0	0
chr1	1870364	1870887	524	*	tak1-hs-merge_peak_260	Downstream (<=300bp)	2	1865113	1870200	5088	1	Mp1g01650	5251	0.795949498902803
chr1	1871427	1871585	159	*	tak1-hs-merge_peak_261	Distal Intergenic	2	1876174	1882604	6431	1	Mp1g01670	-4589	-0.747334109615905
chr1	1874556	1876842	2287	*	tak1-hs-merge_peak_262	Exon (Mp1g01670.1/Mp1g01670, exon 1 of 6)	2	1876174	1882604	6431	1	Mp1g01670	0	0
chr1	1883646	1883990	345	*	tak1-hs-merge_peak_263	Distal Intergenic	2	1887321	1887342	22	2	Mp1g01675	3352	0.638688886690123
chr1	1886577	1887311	735	*	tak1-hs-merge_peak_264	Promoter	2	1887321	1887342	22	2	Mp1g01675	31	0.0132586652835165
chr1	1896800	1898032	1233	*	tak1-hs-merge_peak_265	Exon (Mp1g01680.1/Mp1g01680, exon 1 of 21)	2	1887389	1897312	9924	2	Mp1g01680	0	0
chr1	1905861	1905988	128	*	tak1-hs-merge_peak_266	Exon (Mp1g01690.1/Mp1g01690, exon 1 of 11)	2	1898248	1905879	7632	2	Mp1g01690	0	0
chr1	1930746	1932260	1515	*	tak1-hs-merge_peak_267	Distal Intergenic	2	1936854	1939205	2352	2	Mp1g01700	6945	0.900093901543398
chr1	1935372	1936089	718	*	tak1-hs-merge_peak_268	Distal Intergenic	2	1936854	1939205	2352	2	Mp1g01700	3116	0.614475366090395
chr1	1938964	1939704	741	*	tak1-hs-merge_peak_269	Exon (Mp1g01700.1/Mp1g01700, exon 1 of 2)	2	1936854	1939205	2352	2	Mp1g01700	0	0
chr1	1941287	1941438	152	*	tak1-hs-merge_peak_270	Exon (Mp1g01710.1/Mp1g01710, exon 2 of 2)	2	1936854	1939205	2352	2	Mp1g01700	-2082	-0.4888326343824
chr1	1941585	1941768	184	*	tak1-hs-merge_peak_271	Exon (Mp1g01710.1/Mp1g01710, exon 2 of 2)	2	1941088	1943920	2833	2	Mp1g01710	2152	0.498586208817518
chr1	1942180	1942616	437	*	tak1-hs-merge_peak_272	Exon (Mp1g01710.2/Mp1g01710, exon 1 of 2)	2	1941088	1943920	2833	2	Mp1g01710	1304	0.362482474751175
chr1	1942892	1943455	564	*	tak1-hs-merge_peak_273	Exon (Mp1g01710.1/Mp1g01710, exon 1 of 2)	2	1941088	1943920	2833	2	Mp1g01710	465	0.165837624690128
chr1	1944080	1946801	2722	*	tak1-hs-merge_peak_274	Promoter	2	1941088	1943920	2833	2	Mp1g01710	-160	-0.0644579892269184
chr1	1947126	1948076	951	*	tak1-hs-merge_peak_275	Distal Intergenic	2	1941088	1943920	2833	2	Mp1g01710	-3206	-0.623869268350302
chr1	1953819	1954492	674	*	tak1-hs-merge_peak_276	Distal Intergenic	2	1941088	1943920	2833	2	Mp1g01710	-9899	-1.03738665258238
chr1	1993095	1994985	1891	*	tak1-hs-merge_peak_277	Exon (Mp1g01740.1/Mp1g01740, exon 1 of 2)	2	1991550	1993256	1707	2	Mp1g01740	0	0
chr1	2007665	2008935	1271	*	tak1-hs-merge_peak_278	Distal Intergenic	2	2009507	2012133	2627	2	Mp1g01750	3198	0.623042434246382
chr1	2011890	2013746	1857	*	tak1-hs-merge_peak_279	Exon (Mp1g01750.1/Mp1g01750, exon 1 of 2)	2	2009507	2012133	2627	2	Mp1g01750	0	0
chr1	2013865	2015220	1356	*	tak1-hs-merge_peak_280	Distal Intergenic	2	2009507	2012133	2627	2	Mp1g01750	-1732	-0.436480695009495
chr1	2017216	2017951	736	*	tak1-hs-merge_peak_281	Exon (Mp1g01770.1/Mp1g01770, exon 1 of 1)	2	2017352	2019715	2364	1	Mp1g01770	0	0
chr1	2018512	2020433	1922	*	tak1-hs-merge_peak_282	Exon (Mp1g01770.1/Mp1g01770, exon 1 of 1)	2	2017352	2019715	2364	1	Mp1g01770	1160	0.334453751150931
chr1	2025076	2026397	1322	*	tak1-hs-merge_peak_283	Exon (Mp1g01780.1/Mp1g01780, exon 1 of 3)	2	2020867	2025679	4813	2	Mp1g01780	0	0
chr1	2026911	2027073	163	*	tak1-hs-merge_peak_284	Promoter	2	2020867	2025679	4813	2	Mp1g01780	-1232	-0.348694190265541
chr1	2031751	2033480	1730	*	tak1-hs-merge_peak_285	Exon (Mp1g01790.1/Mp1g01790, exon 1 of 2)	2	2032805	2033442	638	1	Mp1g01790	0	0
chr1	2045032	2045326	295	*	tak1-hs-merge_peak_286	Distal Intergenic	2	2053246	2056567	3322	2	Mp1g01810	11241	1.08781689793553
chr1	2053526	2053757	232	*	tak1-hs-merge_peak_287	Exon (Mp1g01810.1/Mp1g01810, exon 2 of 2)	2	2053246	2056567	3322	2	Mp1g01810	2810	0.580924975675619
chr1	2056020	2056905	886	*	tak1-hs-merge_peak_288	Exon (Mp1g01810.1/Mp1g01810, exon 1 of 2)	2	2053246	2056567	3322	2	Mp1g01810	0	0
chr1	2067497	2067761	265	*	tak1-hs-merge_peak_289	Exon (Mp1g01830.1/Mp1g01830, exon 1 of 6)	2	2067693	2070877	3185	1	Mp1g01830	0	0
chr1	2073530	2073650	121	*	tak1-hs-merge_peak_290	Distal Intergenic	2	2077081	2079133	2053	2	Mp1g01840	5483	0.811776021602904
chr1	2075061	2075321	261	*	tak1-hs-merge_peak_291	Distal Intergenic	2	2077081	2079133	2053	2	Mp1g01840	3812	0.682325618667807
chr1	2076611	2076734	124	*	tak1-hs-merge_peak_292	Distal Intergenic	2	2077081	2079133	2053	2	Mp1g01840	2399	0.53135116458306
chr1	2079447	2079859	413	*	tak1-hs-merge_peak_293	Promoter	2	2077081	2079133	2053	2	Mp1g01840	-314	-0.118595365223762
chr1	2087630	2088201	572	*	tak1-hs-merge_peak_294	Distal Intergenic	2	2083791	2086588	2798	1	Mp1g01850	3839	0.684755622108624
chr1	2090896	2091793	898	*	tak1-hs-merge_peak_295	Distal Intergenic	2	2083791	2086588	2798	1	Mp1g01850	7105	0.908753019184534
chr1	2092480	2093741	1262	*	tak1-hs-merge_peak_296	Distal Intergenic	2	2094020	2100302	6283	2	Mp1g01860	6561	0.878579238062219
chr1	2099893	2102139	2247	*	tak1-hs-merge_peak_297	Exon (Mp1g01860.1/Mp1g01860, exon 1 of 11)	2	2094020	2100302	6283	2	Mp1g01860	0	0
chr1	2102375	2102897	523	*	tak1-hs-merge_peak_298	Distal Intergenic	2	2094020	2100302	6283	2	Mp1g01860	-2073	-0.487562560256378
chr1	2106680	2108554	1875	*	tak1-hs-merge_peak_299	Distal Intergenic	2	2094020	2100302	6283	2	Mp1g01860	-6378	-0.867938650890785
chr1	2123593	2123749	157	*	tak1-hs-merge_peak_300	Distal Intergenic	2	2124079	2129019	4941	2	Mp1g01870	5270	0.797267540830716
chr1	2128913	2129166	254	*	tak1-hs-merge_peak_301	Exon (Mp1g01870.1/Mp1g01870, exon 1 of 9)	2	2124079	2129019	4941	2	Mp1g01870	0	0
chr1	2129355	2129516	162	*	tak1-hs-merge_peak_302	Promoter	2	2124079	2129019	4941	2	Mp1g01870	-336	-0.125806458139527
chr1	2130033	2130164	132	*	tak1-hs-merge_peak_303	Promoter	2	2124079	2129019	4941	2	Mp1g01870	-1014	-0.304059466217599
chr1	2140815	2141393	579	*	tak1-hs-merge_peak_304	Exon (Mp1g01880.1/Mp1g01880, exon 1 of 5)	2	2138609	2141176	2568	2	Mp1g01880	0	0
chr1	2145020	2145332	313	*	tak1-hs-merge_peak_305	Distal Intergenic	2	2146912	2147452	541	2	Mp1g01890	2120	0.494154594018443
chr1	2157769	2159633	1865	*	tak1-hs-merge_peak_306	Exon (Mp1g01910.1/Mp1g01910, exon 1 of 1)	2	2157785	2158426	642	1	Mp1g01910	0	0
chr1	2163870	2164105	236	*	tak1-hs-merge_peak_307	Distal Intergenic	2	2166706	2169700	2995	1	Mp1g01920	-2601	-0.556423121371285
chr1	2166262	2166700	439	*	tak1-hs-merge_peak_308	Promoter	2	2166706	2169700	2995	1	Mp1g01920	-6	-0.00259798071990859
chr1	2166847	2167119	273	*	tak1-hs-merge_peak_309	Exon (Mp1g01920.1/Mp1g01920, exon 1 of 4)	2	2166706	2169700	2995	1	Mp1g01920	141	0.0572856444182146
chr1	2168052	2168836	785	*	tak1-hs-merge_peak_310	Exon (Mp1g01920.1/Mp1g01920, exon 2 of 4)	2	2166706	2169700	2995	1	Mp1g01920	1346	0.37032800777951
chr1	2175176	2175694	519	*	tak1-hs-merge_peak_311	Exon (Mp1g01930.1/Mp1g01930, exon 1 of 11)	2	2169919	2175508	5590	2	Mp1g01930	0	0
chr1	2204136	2205241	1106	*	tak1-hs-merge_peak_312	Exon (Mp1g01950.1/Mp1g01950, exon 2 of 2)	2	2187584	2203792	16209	2	Mp1g01940	-344	-0.128399268717806
chr1	2215900	2216309	410	*	tak1-hs-merge_peak_313	Exon (Mp1g01960.2/Mp1g01960, exon 1 of 7)	2	2216143	2220900	4758	1	Mp1g01960	0	0
chr1	2222943	2223708	766	*	tak1-hs-merge_peak_314	Exon (Mp1g01980.1/Mp1g01980, exon 1 of 4)	2	2223434	2228757	5324	1	Mp1g01980	0	0
chr1	2228996	2229139	144	*	tak1-hs-merge_peak_315	Downstream (<=300bp)	2	2223434	2228757	5324	1	Mp1g01980	5562	0.817036226050029
chr1	2230292	2230464	173	*	tak1-hs-merge_peak_316	Exon (Mp1g01990.1/Mp1g01990, exon 11 of 11)	2	2230142	2234895	4754	2	Mp1g01990	4431	0.734879802792628
chr1	2249472	2249829	358	*	tak1-hs-merge_peak_317	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	-7525	-0.930694387664535
chr1	2251773	2252467	695	*	tak1-hs-merge_peak_318	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	-4887	-0.769894035812169
chr1	2252604	2253571	968	*	tak1-hs-merge_peak_319	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	-3783	-0.679700380871964
chr1	2255644	2256698	1055	*	tak1-hs-merge_peak_320	Promoter	2	2257354	2266927	9574	1	Mp1g02000	-656	-0.219060332448861
chr1	2257024	2257551	528	*	tak1-hs-merge_peak_321	Exon (Mp1g02000.7/Mp1g02000, exon 1 of 16)	2	2257354	2266927	9574	1	Mp1g02000	0	0
chr1	2268276	2269404	1129	*	tak1-hs-merge_peak_322	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	10922	1.07634911749346
chr1	2289925	2290775	851	*	tak1-hs-merge_peak_323	Exon (Mp1g02010.1/Mp1g02010, exon 1 of 40)	2	2269497	2290103	20607	2	Mp1g02010	0	0
chr1	2295874	2296397	524	*	tak1-hs-merge_peak_324	Distal Intergenic	2	2269497	2290103	20607	2	Mp1g02010	-5771	-0.830652813797425
chr1	2303551	2304017	467	*	tak1-hs-merge_peak_325	Exon (Mp1g02020.1/Mp1g02020, exon 1 of 2)	2	2300228	2303873	3646	2	Mp1g02020	0	0
chr1	2306499	2307125	627	*	tak1-hs-merge_peak_326	Exon (Mp1g02030.2/Mp1g02030, exon 1 of 12)	2	2307108	2312192	5085	1	Mp1g02030	0	0
chr1	2311906	2313424	1519	*	tak1-hs-merge_peak_327	Exon (Mp1g02030.2/Mp1g02030, exon 12 of 12)	2	2312489	2317917	5429	2	Mp1g02040	4493	0.739809599021359
chr1	2317655	2319113	1459	*	tak1-hs-merge_peak_328	Exon (Mp1g02040.1/Mp1g02040, exon 1 of 6)	2	2312489	2317917	5429	2	Mp1g02040	0	0
chr1	2329840	2330335	496	*	tak1-hs-merge_peak_329	Exon (Mp1g02060.1/Mp1g02060, exon 1 of 6)	2	2330067	2333835	3769	1	Mp1g02060	0	0
chr1	2330915	2331042	128	*	tak1-hs-merge_peak_330	Exon (Mp1g02060.1/Mp1g02060, exon 2 of 6)	2	2330067	2333835	3769	1	Mp1g02060	848	0.266701966884088
chr1	2337311	2337498	188	*	tak1-hs-merge_peak_331	Exon (Mp1g02070.1/Mp1g02070, exon 4 of 4)	2	2334492	2338146	3655	1	Mp1g02070	2819	0.581949658373318
chr1	2348590	2348818	229	*	tak1-hs-merge_peak_332	Exon (Mp1g02090.1/Mp1g02090, exon 2 of 6)	2	2345994	2354070	8077	1	Mp1g02090	2596	0.555819683061191
chr1	2349067	2349199	133	*	tak1-hs-merge_peak_333	Exon (Mp1g02090.1/Mp1g02090, exon 2 of 6)	2	2345994	2354070	8077	1	Mp1g02090	3073	0.609914410085998
chr1	2351062	2352306	1245	*	tak1-hs-merge_peak_334	Exon (Mp1g02090.1/Mp1g02090, exon 3 of 6)	2	2345994	2354070	8077	1	Mp1g02090	5068	0.783045572114693
chr1	2353287	2353916	630	*	tak1-hs-merge_peak_335	Exon (Mp1g02090.1/Mp1g02090, exon 5 of 6)	2	2345994	2354070	8077	1	Mp1g02090	7293	0.918711665382321
