seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr1	1313355	1315018	1664	*	tak1-ck-merge_peak_173	Distal Intergenic	2	1295097	1303632	8536	2	Mp1g01130	-9723	-1.03031630598859
chr1	1327571	1327803	233	*	tak1-ck-merge_peak_174	Promoter	2	1327935	1330379	2445	1	Mp1g01135	-132	-0.0538464268522527
chr1	1330862	1331289	428	*	tak1-ck-merge_peak_175	Exon (Mp1g01140.1/Mp1g01140, exon 1 of 16)	2	1331066	1340026	8961	1	Mp1g01140	0	0
chr1	1340475	1341037	563	*	tak1-ck-merge_peak_176	Distal Intergenic	2	1343907	1345708	1802	2	Mp1g01150	4671	0.753659647285999
chr1	1343562	1344091	530	*	tak1-ck-merge_peak_177	Exon (Mp1g01150.1/Mp1g01150, exon 3 of 3)	2	1343907	1345708	1802	2	Mp1g01150	1617	0.417803722639881
chr1	1353308	1354359	1052	*	tak1-ck-merge_peak_178	Exon (Mp1g01160.1/Mp1g01160, exon 1 of 6)	2	1353946	1362731	8786	1	Mp1g01160	0	0
chr1	1369534	1370078	545	*	tak1-ck-merge_peak_179	Promoter	2	1370144	1373707	3564	1	Mp1g01170	-66	-0.0277572046905535
chr1	1375517	1375655	139	*	tak1-ck-merge_peak_180	Exon (Mp1g01180.1/Mp1g01180, exon 1 of 2)	2	1373785	1376231	2447	2	Mp1g01180	576	0.197556213153537
chr1	1376636	1376776	141	*	tak1-ck-merge_peak_181	Promoter	2	1373785	1376231	2447	2	Mp1g01180	-405	-0.147676324241099
chr1	1381279	1381537	259	*	tak1-ck-merge_peak_182	Promoter	2	1378871	1381054	2184	2	Mp1g01190	-225	-0.0881360887005513
chr1	1387460	1387643	184	*	tak1-ck-merge_peak_183	Distal Intergenic	2	1389225	1404499	15275	1	Mp1g01200	-1582	-0.411956237930401
chr1	1388861	1389487	627	*	tak1-ck-merge_peak_184	Exon (Mp1g01200.1/Mp1g01200, exon 1 of 29)	2	1389225	1404499	15275	1	Mp1g01200	0	0
chr1	1404811	1405104	294	*	tak1-ck-merge_peak_185	Distal Intergenic	2	1389225	1404499	15275	1	Mp1g01200	15586	1.2197416610463
chr1	1422962	1424321	1360	*	tak1-ck-merge_peak_186	Exon (Mp1g01210.1/Mp1g01210, exon 1 of 6)	2	1424163	1427081	2919	1	Mp1g01210	0	0
chr1	1425868	1426199	332	*	tak1-ck-merge_peak_187	Exon (Mp1g01210.1/Mp1g01210, exon 5 of 6)	2	1424163	1427081	2919	1	Mp1g01210	1705	0.432167269442588
chr1	1426757	1427417	661	*	tak1-ck-merge_peak_188	Exon (Mp1g01210.1/Mp1g01210, exon 6 of 6)	2	1424163	1427081	2919	1	Mp1g01210	2594	0.555578072772955
chr1	1430871	1431025	155	*	tak1-ck-merge_peak_189	Promoter	2	1431089	1432610	1522	1	Mp1g01230	-64	-0.0269416279590294
chr1	1432296	1432505	210	*	tak1-ck-merge_peak_190	Exon (Mp1g01230.1/Mp1g01230, exon 1 of 1)	2	1431043	1432618	1576	2	Mp1g01220	113	0.0464951643347083
chr1	1432780	1433332	553	*	tak1-ck-merge_peak_191	Promoter	2	1431043	1432618	1576	2	Mp1g01220	-162	-0.0652061280543119
chr1	1441603	1441795	193	*	tak1-ck-merge_peak_192	Exon (Mp1g01250.1/Mp1g01250, exon 1 of 13)	2	1437060	1441744	4685	2	Mp1g01250	0	0
chr1	1444879	1445016	138	*	tak1-ck-merge_peak_193	Promoter	2	1445021	1447545	2525	1	Mp1g01260	-5	-0.00216606175650763
chr1	1448744	1448973	230	*	tak1-ck-merge_peak_194	Exon (Mp1g01270.1/Mp1g01270, exon 2 of 2)	2	1447913	1451760	3848	1	Mp1g01270	831	0.262688344301696
chr1	1466616	1467408	793	*	tak1-ck-merge_peak_195	Exon (Mp1g01280.2/Mp1g01280, exon 1 of 6)	2	1467159	1470309	3151	1	Mp1g01280	0	0
chr1	1472538	1473199	662	*	tak1-ck-merge_peak_196	Exon (Mp1g01290.1/Mp1g01290, exon 1 of 20)	2	1472781	1482037	9257	1	Mp1g01290	0	0
chr1	1485934	1486111	178	*	tak1-ck-merge_peak_197	Promoter	2	1486131	1490596	4466	1	Mp1g01300	-20	-0.00860017176191757
chr1	1493590	1493861	272	*	tak1-ck-merge_peak_198	Distal Intergenic	2	1486131	1490596	4466	1	Mp1g01300	7459	0.927319024959656
chr1	1518868	1519011	144	*	tak1-ck-merge_peak_199	Distal Intergenic	2	1519688	1520709	1022	2	Mp1g01330	1698	0.431041945335885
chr1	1519292	1520489	1198	*	tak1-ck-merge_peak_200	Exon (Mp1g01330.1/Mp1g01330, exon 1 of 1)	2	1519688	1520709	1022	2	Mp1g01330	220	0.0863598306747482
chr1	1524814	1525207	394	*	tak1-ck-merge_peak_201	Exon (Mp1g01340.1/Mp1g01340, exon 1 of 2)	2	1521250	1525082	3833	2	Mp1g01340	0	0
chr1	1526852	1527599	748	*	tak1-ck-merge_peak_202	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-1770	-0.442479769064449
chr1	1527813	1528018	206	*	tak1-ck-merge_peak_203	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-2731	-0.571825249040829
chr1	1537108	1538622	1515	*	tak1-ck-merge_peak_204	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-12026	-1.11481107383806
chr1	1543706	1543860	155	*	tak1-ck-merge_peak_205	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-18624	-1.29278753519833
chr1	1544168	1544320	153	*	tak1-ck-merge_peak_206	Distal Intergenic	2	1521250	1525082	3833	2	Mp1g01340	-19086	-1.3028934583565
chr1	1562997	1563824	828	*	tak1-ck-merge_peak_207	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	34753	1.55331248890024
chr1	1565731	1566255	525	*	tak1-ck-merge_peak_208	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	32322	1.52273106004858
chr1	1569625	1571320	1696	*	tak1-ck-merge_peak_209	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	27257	1.45112605161708
chr1	1596031	1596489	459	*	tak1-ck-merge_peak_210	Distal Intergenic	2	1596944	1598577	1634	2	Mp1g01350	2088	0.489677291663699
chr1	1617140	1617448	309	*	tak1-ck-merge_peak_211	Exon (Mp1g01360.1/Mp1g01360, exon 1 of 17)	2	1605654	1617779	12126	2	Mp1g01360	331	0.124178055474675
chr1	1623243	1623438	196	*	tak1-ck-merge_peak_212	Exon (Mp1g01370.1/Mp1g01370, exon 1 of 2)	2	1623248	1627519	4272	1	Mp1g01370	0	0
chr1	1625259	1626608	1350	*	tak1-ck-merge_peak_213	Exon (Mp1g01370.1/Mp1g01370, exon 2 of 2)	2	1623248	1627519	4272	1	Mp1g01370	2011	0.478710755512759
chr1	1635356	1635804	449	*	tak1-ck-merge_peak_214	Exon (Mp1g01390.10/Mp1g01390, exon 1 of 13)	2	1629925	1635402	5478	2	Mp1g01380	0	0
chr1	1655161	1655531	371	*	tak1-ck-merge_peak_215	Exon (Mp1g01400.1/Mp1g01400, exon 1 of 10)	2	1650728	1655278	4551	2	Mp1g01400	0	0
chr1	1666106	1666893	788	*	tak1-ck-merge_peak_216	Exon (Mp1g01410.1/Mp1g01410, exon 1 of 4)	2	1666610	1671409	4800	1	Mp1g01410	0	0
chr1	1679745	1679870	126	*	tak1-ck-merge_peak_217	Exon (Mp1g01430.1/Mp1g01430, exon 1 of 3)	2	1679695	1682279	2585	1	Mp1g01430	50	0.0211892990699381
chr1	1692749	1692878	130	*	tak1-ck-merge_peak_218	Exon (Mp1g01440.1/Mp1g01440, exon 1 of 24)	2	1680818	1693118	12301	2	Mp1g01440	240	0.0934216851622351
chr1	1697172	1697916	745	*	tak1-ck-merge_peak_219	Exon (Mp1g01450.1/Mp1g01450, exon 9 of 9)	2	1680818	1693118	12301	2	Mp1g01440	-4054	-0.703635237583896
chr1	1698036	1698673	638	*	tak1-ck-merge_peak_220	Exon (Mp1g01450.1/Mp1g01450, exon 8 of 9)	2	1697024	1702009	4986	2	Mp1g01450	3336	0.63708927353033
chr1	1700051	1700322	272	*	tak1-ck-merge_peak_221	Intron (Mp1g01450.1/Mp1g01450, intron 3 of 8)	2	1697024	1702009	4986	2	Mp1g01450	1687	0.429267666433168
chr1	1702041	1703065	1025	*	tak1-ck-merge_peak_222	Promoter	2	1697024	1702009	4986	2	Mp1g01450	-32	-0.0136796972911926
chr1	1705467	1705666	200	*	tak1-ck-merge_peak_223	Distal Intergenic	2	1697024	1702009	4986	2	Mp1g01450	-3458	-0.649140064144219
chr1	1706446	1706666	221	*	tak1-ck-merge_peak_224	Distal Intergenic	2	1709881	1710618	738	1	Mp1g01460	-3215	-0.624797578960761
chr1	1708822	1709517	696	*	tak1-ck-merge_peak_225	Promoter	2	1709881	1710618	738	1	Mp1g01460	-364	-0.13481437032046
chr1	1712952	1713243	292	*	tak1-ck-merge_peak_226	Distal Intergenic	2	1709881	1710618	738	1	Mp1g01460	3071	0.6097011023794
chr1	1713468	1714179	712	*	tak1-ck-merge_peak_227	Distal Intergenic	2	1709881	1710618	738	1	Mp1g01460	3587	0.661528740131982
chr1	1724302	1724621	320	*	tak1-ck-merge_peak_228	Exon (Mp1g01470.1/Mp1g01470, exon 2 of 22)	2	1714746	1725845	11100	2	Mp1g01470	1224	0.34713478291002
chr1	1738374	1738550	177	*	tak1-ck-merge_peak_229	Exon (Mp1g01480.2/Mp1g01480, exon 1 of 21)	2	1726599	1739955	13357	2	Mp1g01480	1405	0.381115080709851
chr1	1738766	1739994	1229	*	tak1-ck-merge_peak_230	Exon (Mp1g01480.1/Mp1g01480, exon 1 of 21)	2	1726599	1739955	13357	2	Mp1g01480	0	0
chr1	1749058	1749338	281	*	tak1-ck-merge_peak_231	Exon (Mp1g01490.1/Mp1g01490, exon 1 of 11)	2	1749263	1755469	6207	1	Mp1g01490	0	0
chr1	1756342	1757318	977	*	tak1-ck-merge_peak_232	Distal Intergenic	2	1760963	1762115	1153	1	Mp1g01500	-3645	-0.666985718329661
chr1	1761865	1763086	1222	*	tak1-ck-merge_peak_233	Exon (Mp1g01500.1/Mp1g01500, exon 2 of 2)	2	1762116	1763335	1220	1	Mp1g01510	0	0
chr1	1764916	1766470	1555	*	tak1-ck-merge_peak_234	Exon (Mp1g01520.1/Mp1g01520, exon 1 of 6)	2	1766025	1773256	7232	1	Mp1g01520	0	0
chr1	1777665	1778008	344	*	tak1-ck-merge_peak_235	Exon (Mp1g01540.1/Mp1g01540, exon 1 of 4)	2	1777705	1780876	3172	1	Mp1g01540	0	0
chr1	1784865	1785405	541	*	tak1-ck-merge_peak_236	Exon (Mp1g01550.1/Mp1g01550, exon 1 of 9)	2	1781396	1785366	3971	2	Mp1g01550	0	0
chr1	1793740	1794231	492	*	tak1-ck-merge_peak_237	Exon (Mp1g01560.1/Mp1g01560, exon 1 of 21)	2	1785367	1794270	8904	2	Mp1g01560	39	0.0166155475571774
chr1	1796233	1796537	305	*	tak1-ck-merge_peak_238	Exon (Mp1g01570.1/Mp1g01570, exon 2 of 2)	2	1794271	1797961	3691	2	Mp1g01570	1424	0.384532615494249
chr1	1797657	1798772	1116	*	tak1-ck-merge_peak_239	Exon (Mp1g01570.1/Mp1g01570, exon 1 of 2)	2	1794271	1797961	3691	2	Mp1g01570	0	0
chr1	1799501	1799943	443	*	tak1-ck-merge_peak_240	Distal Intergenic	2	1794271	1797961	3691	2	Mp1g01570	-1540	-0.404833716619938
chr1	1805367	1805881	515	*	tak1-ck-merge_peak_241	Exon (Mp1g01580.1/Mp1g01580, exon 1 of 8)	2	1800851	1805709	4859	2	Mp1g01580	0	0
chr1	1809558	1810706	1149	*	tak1-ck-merge_peak_242	Exon (Mp1g01590.1/Mp1g01590, exon 1 of 2)	2	1809948	1810586	639	1	Mp1g01590	0	0
chr1	1833108	1834320	1213	*	tak1-ck-merge_peak_243	Exon (Mp1g01610.1/Mp1g01610, exon 1 of 6)	2	1829145	1833264	4120	2	Mp1g01610	0	0
chr1	1840884	1841048	165	*	tak1-ck-merge_peak_244	Distal Intergenic	2	1841165	1845428	4264	2	Mp1g01620	4380	0.730782275666389
chr1	1844927	1845051	125	*	tak1-ck-merge_peak_245	Exon (Mp1g01620.1/Mp1g01620, exon 1 of 5)	2	1841165	1845428	4264	2	Mp1g01620	377	0.138933940256924
chr1	1848337	1848542	206	*	tak1-ck-merge_peak_246	Exon (Mp1g01630.1/Mp1g01630, exon 1 of 3)	2	1845429	1848446	3018	2	Mp1g01630	0	0
chr1	1855426	1855665	240	*	tak1-ck-merge_peak_247	Exon (Mp1g01640.1/Mp1g01640, exon 1 of 15)	2	1855583	1862699	7117	1	Mp1g01640	0	0
chr1	1863012	1863143	132	*	tak1-ck-merge_peak_248	Distal Intergenic	2	1865113	1870200	5088	1	Mp1g01650	-1970	-0.472756449317212
chr1	1864103	1865345	1243	*	tak1-ck-merge_peak_249	Exon (Mp1g01650.1/Mp1g01650, exon 1 of 6)	2	1865113	1870200	5088	1	Mp1g01650	0	0
chr1	1870480	1870829	350	*	tak1-ck-merge_peak_250	Downstream (<=300bp)	2	1876174	1882604	6431	1	Mp1g01670	-5345	-0.802431626430724
chr1	1871428	1871584	157	*	tak1-ck-merge_peak_251	Distal Intergenic	2	1876174	1882604	6431	1	Mp1g01670	-4590	-0.747411807886423
chr1	1874555	1876526	1972	*	tak1-ck-merge_peak_252	Exon (Mp1g01670.1/Mp1g01670, exon 1 of 6)	2	1876174	1882604	6431	1	Mp1g01670	0	0
chr1	1896867	1897926	1060	*	tak1-ck-merge_peak_253	Exon (Mp1g01680.1/Mp1g01680, exon 1 of 21)	2	1887389	1897312	9924	2	Mp1g01680	0	0
chr1	1905867	1905987	121	*	tak1-ck-merge_peak_254	Exon (Mp1g01690.1/Mp1g01690, exon 1 of 11)	2	1898248	1905879	7632	2	Mp1g01690	0	0
chr1	1930851	1932282	1432	*	tak1-ck-merge_peak_255	Distal Intergenic	2	1936854	1939205	2352	2	Mp1g01700	6923	0.898889655926586
chr1	1935409	1935929	521	*	tak1-ck-merge_peak_256	Distal Intergenic	2	1936854	1939205	2352	2	Mp1g01700	3276	0.63103769653674
chr1	1938960	1939724	765	*	tak1-ck-merge_peak_257	Exon (Mp1g01700.1/Mp1g01700, exon 1 of 2)	2	1936854	1939205	2352	2	Mp1g01700	0	0
chr1	1941286	1941441	156	*	tak1-ck-merge_peak_258	Exon (Mp1g01710.1/Mp1g01710, exon 2 of 2)	2	1936854	1939205	2352	2	Mp1g01700	-2081	-0.488691698316941
chr1	1941571	1941770	200	*	tak1-ck-merge_peak_259	Exon (Mp1g01710.1/Mp1g01710, exon 2 of 2)	2	1941088	1943920	2833	2	Mp1g01710	2150	0.4983105537896
chr1	1942180	1942509	330	*	tak1-ck-merge_peak_260	Intron (Mp1g01710.1/Mp1g01710, intron 1 of 1)	2	1941088	1943920	2833	2	Mp1g01710	1411	0.382197210377454
chr1	1942869	1943284	416	*	tak1-ck-merge_peak_261	Exon (Mp1g01710.1/Mp1g01710, exon 1 of 2)	2	1941088	1943920	2833	2	Mp1g01710	636	0.213783299335304
chr1	1944080	1946682	2603	*	tak1-ck-merge_peak_262	Promoter	2	1941088	1943920	2833	2	Mp1g01710	-160	-0.0644579892269184
chr1	1947256	1947683	428	*	tak1-ck-merge_peak_263	Distal Intergenic	2	1941088	1943920	2833	2	Mp1g01710	-3336	-0.63708927353033
chr1	1953814	1954140	327	*	tak1-ck-merge_peak_264	Distal Intergenic	2	1941088	1943920	2833	2	Mp1g01710	-9894	-1.03718737093711
chr1	1954288	1954508	221	*	tak1-ck-merge_peak_265	Distal Intergenic	2	1941088	1943920	2833	2	Mp1g01710	-10368	-1.05568406491941
chr1	1993170	1994750	1581	*	tak1-ck-merge_peak_266	Exon (Mp1g01740.1/Mp1g01740, exon 1 of 2)	2	1991550	1993256	1707	2	Mp1g01740	0	0
chr1	2007665	2008875	1211	*	tak1-ck-merge_peak_267	Distal Intergenic	2	2009507	2012133	2627	2	Mp1g01750	3258	0.629205657102304
chr1	2011974	2015008	3035	*	tak1-ck-merge_peak_268	Exon (Mp1g01750.1/Mp1g01750, exon 1 of 2)	2	2009507	2012133	2627	2	Mp1g01750	0	0
chr1	2017184	2017950	767	*	tak1-ck-merge_peak_269	Exon (Mp1g01770.1/Mp1g01770, exon 1 of 1)	2	2017352	2019715	2364	1	Mp1g01770	0	0
chr1	2018563	2020430	1868	*	tak1-ck-merge_peak_270	Exon (Mp1g01770.1/Mp1g01770, exon 1 of 1)	2	2017352	2019715	2364	1	Mp1g01770	1211	0.344588742578714
chr1	2025057	2026368	1312	*	tak1-ck-merge_peak_271	Exon (Mp1g01780.1/Mp1g01780, exon 1 of 3)	2	2020867	2025679	4813	2	Mp1g01780	0	0
chr1	2026883	2027067	185	*	tak1-ck-merge_peak_272	Promoter	2	2020867	2025679	4813	2	Mp1g01780	-1204	-0.343211590179747
chr1	2031746	2033478	1733	*	tak1-ck-merge_peak_273	Exon (Mp1g01790.1/Mp1g01790, exon 1 of 2)	2	2032805	2033442	638	1	Mp1g01790	0	0
chr1	2045045	2045316	272	*	tak1-ck-merge_peak_274	Distal Intergenic	2	2053246	2056567	3322	2	Mp1g01810	11251	1.08817153986435
chr1	2056066	2056888	823	*	tak1-ck-merge_peak_275	Exon (Mp1g01810.1/Mp1g01810, exon 1 of 2)	2	2053246	2056567	3322	2	Mp1g01810	0	0
chr1	2067492	2067757	266	*	tak1-ck-merge_peak_276	Exon (Mp1g01830.1/Mp1g01830, exon 1 of 6)	2	2067693	2070877	3185	1	Mp1g01830	0	0
chr1	2073551	2073692	142	*	tak1-ck-merge_peak_277	Distal Intergenic	2	2077081	2079133	2053	2	Mp1g01840	5441	0.808953299155911
chr1	2079416	2079811	396	*	tak1-ck-merge_peak_278	Promoter	2	2077081	2079133	2053	2	Mp1g01840	-283	-0.108226656374928
chr1	2087856	2088174	319	*	tak1-ck-merge_peak_279	Distal Intergenic	2	2083791	2086588	2798	1	Mp1g01850	4065	0.704579449696299
chr1	2091112	2091742	631	*	tak1-ck-merge_peak_280	Distal Intergenic	2	2083791	2086588	2798	1	Mp1g01850	7321	0.920175522010023
chr1	2092506	2093540	1035	*	tak1-ck-merge_peak_281	Distal Intergenic	2	2094020	2100302	6283	2	Mp1g01860	6762	0.889973638403996
chr1	2099946	2102124	2179	*	tak1-ck-merge_peak_282	Exon (Mp1g01860.1/Mp1g01860, exon 1 of 11)	2	2094020	2100302	6283	2	Mp1g01860	0	0
chr1	2102375	2102892	518	*	tak1-ck-merge_peak_283	Distal Intergenic	2	2094020	2100302	6283	2	Mp1g01860	-2073	-0.487562560256378
chr1	2107113	2108438	1326	*	tak1-ck-merge_peak_284	Distal Intergenic	2	2094020	2100302	6283	2	Mp1g01860	-6811	-0.892706637805666
chr1	2128914	2129171	258	*	tak1-ck-merge_peak_285	Exon (Mp1g01870.1/Mp1g01870, exon 1 of 9)	2	2124079	2129019	4941	2	Mp1g01870	0	0
chr1	2129353	2129553	201	*	tak1-ck-merge_peak_286	Promoter	2	2124079	2129019	4941	2	Mp1g01870	-334	-0.12515582958053
chr1	2130045	2130162	118	*	tak1-ck-merge_peak_287	Promoter	2	2124079	2129019	4941	2	Mp1g01870	-1026	-0.306639441024262
chr1	2141073	2141343	271	*	tak1-ck-merge_peak_288	Exon (Mp1g01880.1/Mp1g01880, exon 1 of 5)	2	2138609	2141176	2568	2	Mp1g01880	0	0
chr1	2145094	2145294	201	*	tak1-ck-merge_peak_289	Distal Intergenic	2	2146912	2147452	541	2	Mp1g01890	2158	0.499412125672275
chr1	2157792	2159280	1489	*	tak1-ck-merge_peak_290	Exon (Mp1g01910.1/Mp1g01910, exon 1 of 1)	2	2149784	2157994	8211	2	Mp1g01900	0	0
chr1	2163887	2164061	175	*	tak1-ck-merge_peak_291	Distal Intergenic	2	2166706	2169700	2995	1	Mp1g01920	-2645	-0.561697532653993
chr1	2166388	2166533	146	*	tak1-ck-merge_peak_292	Promoter	2	2166706	2169700	2995	1	Mp1g01920	-173	-0.0692980121155293
chr1	2168369	2168529	161	*	tak1-ck-merge_peak_293	Intron (Mp1g01920.1/Mp1g01920, intron 2 of 3)	2	2166706	2169700	2995	1	Mp1g01920	1663	0.425371166438941
chr1	2175178	2175687	510	*	tak1-ck-merge_peak_294	Exon (Mp1g01930.1/Mp1g01930, exon 1 of 11)	2	2169919	2175508	5590	2	Mp1g01930	0	0
chr1	2204169	2205179	1011	*	tak1-ck-merge_peak_295	Exon (Mp1g01950.1/Mp1g01950, exon 2 of 2)	2	2187584	2203792	16209	2	Mp1g01940	-377	-0.138933940256924
chr1	2215907	2216324	418	*	tak1-ck-merge_peak_296	Exon (Mp1g01960.2/Mp1g01960, exon 1 of 7)	2	2216143	2220900	4758	1	Mp1g01960	0	0
chr1	2222966	2223676	711	*	tak1-ck-merge_peak_297	Exon (Mp1g01980.1/Mp1g01980, exon 1 of 4)	2	2223434	2228757	5324	1	Mp1g01980	0	0
chr1	2230299	2230435	137	*	tak1-ck-merge_peak_298	Exon (Mp1g01990.1/Mp1g01990, exon 11 of 11)	2	2230142	2234895	4754	2	Mp1g01990	4460	0.737192642704737
chr1	2249480	2249806	327	*	tak1-ck-merge_peak_299	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	-7548	-0.931864513492032
chr1	2251794	2252469	676	*	tak1-ck-merge_peak_300	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	-4885	-0.769746467179453
chr1	2252604	2253567	964	*	tak1-ck-merge_peak_301	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	-3787	-0.680063427481949
chr1	2255682	2256696	1015	*	tak1-ck-merge_peak_302	Promoter	2	2257354	2266927	9574	1	Mp1g02000	-658	-0.219584526214255
chr1	2257023	2257538	516	*	tak1-ck-merge_peak_303	Exon (Mp1g02000.7/Mp1g02000, exon 1 of 16)	2	2257354	2266927	9574	1	Mp1g02000	0	0
chr1	2268278	2268481	204	*	tak1-ck-merge_peak_304	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	10924	1.07642196736059
chr1	2268800	2269404	605	*	tak1-ck-merge_peak_305	Distal Intergenic	2	2257354	2266927	9574	1	Mp1g02000	11446	1.09502979664845
chr1	2271196	2271548	353	*	tak1-ck-merge_peak_306	Exon (Mp1g02010.1/Mp1g02010, exon 33 of 40)	2	2257354	2266927	9574	1	Mp1g02000	13842	1.1714924272529
chr1	2289957	2290770	814	*	tak1-ck-merge_peak_307	Exon (Mp1g02010.1/Mp1g02010, exon 1 of 40)	2	2269497	2290103	20607	2	Mp1g02010	0	0
chr1	2295985	2296390	406	*	tak1-ck-merge_peak_308	Distal Intergenic	2	2269497	2290103	20607	2	Mp1g02010	-5882	-0.837714668284911
chr1	2303625	2303922	298	*	tak1-ck-merge_peak_309	Exon (Mp1g02020.1/Mp1g02020, exon 1 of 2)	2	2300228	2303873	3646	2	Mp1g02020	0	0
chr1	2306526	2307132	607	*	tak1-ck-merge_peak_310	Exon (Mp1g02030.2/Mp1g02030, exon 1 of 12)	2	2307108	2312192	5085	1	Mp1g02030	0	0
chr1	2317711	2319092	1382	*	tak1-ck-merge_peak_311	Exon (Mp1g02040.1/Mp1g02040, exon 1 of 6)	2	2312489	2317917	5429	2	Mp1g02040	0	0
chr1	2329858	2330204	347	*	tak1-ck-merge_peak_312	Exon (Mp1g02060.1/Mp1g02060, exon 1 of 6)	2	2330067	2333835	3769	1	Mp1g02060	0	0
chr1	2345802	2345949	148	*	tak1-ck-merge_peak_313	Promoter	2	2345994	2354070	8077	1	Mp1g02090	-45	-0.0191162904470728
chr1	2348593	2348798	206	*	tak1-ck-merge_peak_314	Exon (Mp1g02090.1/Mp1g02090, exon 2 of 6)	2	2345994	2354070	8077	1	Mp1g02090	2599	0.556181846652911
chr1	2351988	2352470	483	*	tak1-ck-merge_peak_315	Exon (Mp1g02090.1/Mp1g02090, exon 3 of 6)	2	2345994	2354070	8077	1	Mp1g02090	5994	0.844725627973226
chr1	2353279	2353916	638	*	tak1-ck-merge_peak_316	Exon (Mp1g02090.1/Mp1g02090, exon 5 of 6)	2	2345994	2354070	8077	1	Mp1g02090	7285	0.918292512755356
chr1	2361862	2363239	1378	*	tak1-ck-merge_peak_317	Distal Intergenic	2	2366760	2369504	2745	1	Mp1g02120	-3521	-0.655234507034294
chr1	2366355	2367506	1152	*	tak1-ck-merge_peak_318	Exon (Mp1g02120.1/Mp1g02120, exon 1 of 2)	2	2366760	2369504	2745	1	Mp1g02120	0	0
chr1	2374487	2375225	739	*	tak1-ck-merge_peak_319	Distal Intergenic	2	2375362	2378775	3414	2	Mp1g02130	3550	0.658011396657112
chr1	2375801	2376056	256	*	tak1-ck-merge_peak_320	Exon (Mp1g02130.1/Mp1g02130, exon 5 of 5)	2	2375362	2378775	3414	2	Mp1g02130	2719	0.570426178358973
chr1	2378430	2379406	977	*	tak1-ck-merge_peak_321	Exon (Mp1g02130.1/Mp1g02130, exon 1 of 5)	2	2375362	2378775	3414	2	Mp1g02130	0	0
chr1	2390812	2391194	383	*	tak1-ck-merge_peak_322	Exon (Mp1g02140.1/Mp1g02140, exon 1 of 11)	2	2391150	2394706	3557	1	Mp1g02140	0	0
chr1	2397932	2398194	263	*	tak1-ck-merge_peak_323	Exon (Mp1g02150.1/Mp1g02150, exon 1 of 2)	2	2395539	2399462	3924	2	Mp1g02150	1268	0.355643050220869
chr1	2399809	2400300	492	*	tak1-ck-merge_peak_324	Promoter	2	2395539	2399462	3924	2	Mp1g02150	-347	-0.129367595722986
chr1	2400864	2401743	880	*	tak1-ck-merge_peak_325	Promoter	2	2395539	2399462	3924	2	Mp1g02150	-1402	-0.380573003066887
chr1	2402713	2402951	239	*	tak1-ck-merge_peak_326	Promoter	2	2403387	2403827	441	2	Mp1g02160	876	0.273232834043046
chr1	2403088	2404064	977	*	tak1-ck-merge_peak_327	Exon (Mp1g02160.1/Mp1g02160, exon 1 of 1)	2	2403387	2403827	441	2	Mp1g02160	0	0
chr1	2409101	2409475	375	*	tak1-ck-merge_peak_328	Distal Intergenic	2	2411705	2412131	427	2	Mp1g02170	2656	0.563006187061794
chr1	2411735	2412314	580	*	tak1-ck-merge_peak_329	Exon (Mp1g02170.1/Mp1g02170, exon 1 of 1)	2	2411705	2412131	427	2	Mp1g02170	0	0
chr1	2413644	2413945	302	*	tak1-ck-merge_peak_330	Distal Intergenic	2	2411705	2412131	427	2	Mp1g02170	-1513	-0.400192488592576
chr1	2414749	2415268	520	*	tak1-ck-merge_peak_331	Distal Intergenic	2	2411705	2412131	427	2	Mp1g02170	-2618	-0.558468562523795
chr1	2415679	2416798	1120	*	tak1-ck-merge_peak_332	Distal Intergenic	2	2411705	2412131	427	2	Mp1g02170	-3548	-0.657820456015697
chr1	2421376	2421728	353	*	tak1-ck-merge_peak_333	Exon (Mp1g02180.1/Mp1g02180, exon 1 of 13)	2	2421652	2425715	4064	1	Mp1g02180	0	0
chr1	2434177	2434533	357	*	tak1-ck-merge_peak_334	Exon (Mp1g02190.1/Mp1g02190, exon 1 of 13)	2	2425292	2434404	9113	2	Mp1g02190	0	0
chr1	2451182	2451797	616	*	tak1-ck-merge_peak_335	Exon (Mp1g02200.1/Mp1g02200, exon 1 of 9)	2	2451663	2455323	3661	1	Mp1g02200	0	0
chr1	2456719	2457301	583	*	tak1-ck-merge_peak_336	Distal Intergenic	2	2451663	2455323	3661	1	Mp1g02200	5056	0.782185866492016
