chr	abs_summit	pileup
chr1	7141615	45
chr1	7144624	43
chr1	7145987	58
chr1	7150250	60
chr1	7151062	48
chr1	7157862	40
chr1	7159240	40
chr1	7163811	44
chr1	7175021	27
chr1	7181201	36
chr1	7182005	37
chr1	7182247	38
chr1	7186959	29
chr1	7192458	27
chr1	7195104	41
chr1	7209697	61
chr1	7217156	42
chr1	7220194	39
chr1	7221557	64
chr1	7234650	38
chr1	7243459	41
chr1	7246027	43
chr1	7248386	37
chr1	7250879	42
chr1	7255324	41
chr1	7256576	33
chr1	7266886	36
chr1	7282188	42
chr1	7282968	41
chr1	7287918	39
chr1	7297396	56
chr1	7302760	36
chr1	7313746	58
chr1	7322763	33
chr1	7324497	38
chr1	7325411	40
chr1	7328853	53
chr1	7338305	61
chr1	7348572	57
chr1	7349543	42
chr1	7351610	38
chr1	7362605	34
chr1	7364848	54
chr1	7371770	33
chr1	7379570	56
chr1	7381000	38
chr1	7384368	43
chr1	7386445	73
chr1	7393518	55
chr1	7394602	33
chr1	7400034	35
chr1	7400914	39
chr1	7404244	35
chr1	7405876	32
chr1	7412017	57
chr1	7417457	36
chr1	7424058	47
chr1	7425506	34
chr1	7438465	45
chr1	7441222	40
chr1	7447872	33
chr1	7461997	42
chr1	7462991	66
chr1	7466214	138
chr1	7474551	57
chr1	7475647	44
chr1	7478447	38
chr1	7482403	46
chr1	7485311	39
chr1	7486122	31
chr1	7489427	63
chr1	7498727	39
chr1	7499704	47
chr1	7500076	64
chr1	7504417	35
chr1	7506247	37
chr1	7510069	38
chr1	7514192	27
chr1	7527931	29
chr1	7534082	32
chr1	7536972	34
chr1	7542399	53
chr1	7545190	40
chr1	7549897	34
chr1	7552811	41
chr1	7561457	57
chr1	7562104	72
chr1	7563082	40
chr1	7575743	53
chr1	7584743	25
chr1	7585520	31
chr1	7587475	54
chr1	7591802	53
chr1	7593242	36
chr1	7594325	68
chr1	7595269	52
chr1	7598867	51
chr1	7603249	53
chr1	7604849	46
chr1	7607865	42
chr1	7615879	41
chr1	7620629	57
chr1	7626331	183
chr1	7631033	45
chr1	7635707	31
chr1	7647709	55
chr1	7648772	37
chr1	7650066	49
chr1	7657554	43
chr1	7660336	40
chr1	7660891	39
chr1	7667696	29
chr1	7675974	29
chr1	7680557	39
chr1	7701281	42
chr1	7707956	34
chr1	7710040	54
chr1	7713356	38
chr1	7714178	46
chr1	7718464	40
chr1	7720643	42
chr1	7728829	39
chr1	7729512	56
chr1	7737101	27
chr1	7744582	34
chr1	7759007	71
chr1	7759408	52
chr1	7762015	44
chr1	7763158	45
chr1	7765309	38
chr1	7776221	38
chr1	7785468	57
chr1	7787741	54
chr1	7791482	49
chr1	7792175	38
chr1	7794572	42
chr1	7824650	44
chr1	7829992	46
chr1	7833438	47
chr1	7834060	45
chr1	7836533	49
chr1	7842666	57
chr1	7855608	41
chr1	7857524	31
chr1	7859431	45
chr1	7867189	44
chr1	7869004	35
chr1	7870250	53
chr1	7873772	35
chr1	7880475	30
chr1	7881561	39
chr1	7887744	49
chr1	7888825	50
chr1	7891087	28
chr1	7893651	44
chr1	7896325	24
chr1	7905524	27
chr1	7913666	34
chr1	7919974	30
chr1	7921358	31
chr1	7932855	33
chr1	7936904	47
chr1	7937189	46
chr1	7938428	43
chr1	7947023	52
chr1	7947339	40
chr1	7948471	45
chr1	7954188	69
chr1	7957322	43
chr1	7962784	62
chr1	7963938	63
chr1	7975857	144
chr1	7977451	77
chr1	7982206	60
chr1	7988775	37
chr1	7989615	52
chr1	7993357	43
chr1	7994963	41
chr1	7995484	41
chr1	7997155	38
chr1	8003281	46
chr1	8005532	34
chr1	8006317	73
chr1	8007902	57
chr1	8015454	68
chr1	8018025	51
chr1	8023861	65
chr1	8030275	35
chr1	8031785	39
chr1	8032572	33
chr1	8034271	35
chr1	8052461	32
chr1	8053526	48
chr1	8062060	47
chr1	8080875	41
chr1	8083524	52
chr1	8086827	65
chr1	8089222	48
chr1	8111522	24
chr1	8118535	49
chr1	8119148	31
chr1	8131329	30
chr1	8138296	58
chr1	8140298	37
chr1	8141940	37
chr1	8148886	41
chr1	8150219	41
chr1	8154159	57
chr1	8156052	41
chr1	8165465	29
chr1	8167483	30
chr1	8174667	29
chr1	8181104	32
chr1	8192693	30
chr1	8193813	49
chr1	8197731	48
chr1	8199373	62
chr1	8205145	39
chr1	8208555	41
chr1	8211764	34
chr1	8215116	36
chr1	8223584	28
chr1	8230066	59
chr1	8231480	65
chr1	8242895	34
chr1	8247488	69
chr1	8257216	37
chr1	8261003	70
chr1	8266798	48
chr1	8269686	43
chr1	8271007	38
chr1	8271405	50
chr1	8276720	43
chr1	8279799	46
chr1	8281964	49
chr1	8285027	46
chr1	8285790	57
chr1	8287640	52
chr1	8289809	41
chr1	8302356	43
chr1	8308534	41
chr1	8309441	41
chr1	8310524	58
chr1	8313115	73
chr1	8316159	40
chr1	8317561	39
chr1	8322336	37
chr1	8331348	41
chr1	8332398	41
chr1	8333200	39
chr1	8335726	42
chr1	8336458	41
chr1	8342756	39
chr1	8348003	34
chr1	8356551	46
chr1	8376669	28
chr1	8380647	30
chr1	8381483	27
chr1	8383283	37
chr1	8388345	29
chr1	8395409	55
chr1	8402949	56
chr1	8405792	40
chr1	8413751	53
chr1	8418942	45
chr1	8424115	41
chr1	8428398	43
chr1	8434538	33
chr1	8438261	24
chr1	8443277	33
chr1	8445779	52
chr1	8467680	28
chr1	8471509	23
chr1	8501803	37
chr1	8504544	35
chr1	8507796	61
chr1	8512290	33
chr1	8513316	34
chr1	8514652	43
chr1	8520552	45
chr1	8525733	78
chr1	8535751	44
chr1	8537501	72
chr1	8543043	35
chr1	8543515	30
chr1	8552779	39
chr1	8558640	37
chr1	8561005	52
chr1	8567913	44
chr1	8571271	47
chr1	8572124	33
chr1	8584262	36
chr1	8590121	48
chr1	8591073	47
chr1	8600953	31
chr1	8610273	49
chr1	8613195	35
chr1	8614130	48
chr1	8617307	40
chr1	8619785	46
chr1	8633372	38
chr1	8641122	88
chr1	8644839	35
chr1	8651832	71
chr1	8654046	56
chr1	8660682	47
chr1	8665502	30
chr1	8666191	37
chr1	8677422	45
chr1	8678558	29
chr1	8679895	34
chr1	8686118	43
chr1	8687631	55
chr1	8690579	30
chr1	8694185	36
chr1	8698450	37
chr1	8702315	54
chr1	8708477	64
chr1	8710477	64
chr1	8717456	37
chr1	8720089	51
chr1	8724158	33
chr1	8728409	56
chr1	8730913	40
chr1	8747022	76
chr1	8757767	36
chr1	8761507	32
chr1	8768514	51
chr1	8781449	30
chr1	8787171	52
chr1	8787800	45
chr1	8789748	46
chr1	8792943	36
chr1	8797080	35
chr1	8797746	45
chr1	8802186	60
chr1	8812004	49
chr1	8817199	50
chr1	8817587	65
chr1	8818432	56
chr1	8821448	38
chr1	8825463	73
chr1	8828925	65
chr1	8830705	94
chr1	8833151	48
chr1	8834064	50
chr1	8843902	37
chr1	8845922	50
chr1	8847714	42
chr1	8860884	38
chr1	8865745	33
chr1	8873551	37
chr1	8874747	40
chr1	8878151	52
chr1	8888367	40
chr1	8889459	62
chr1	8892276	37
chr1	8917504	53
chr1	8918018	54
chr1	8920212	75
chr1	8924040	51
chr1	8927957	73
chr1	8929898	32
chr1	8934431	42
chr1	8943066	49
chr1	8956342	43
chr1	8957378	39
chr1	8963721	45
chr1	8965747	36
chr1	8974039	43
chr1	8976251	132
chr1	8983861	149
chr1	8994230	50
chr1	8995659	39
chr1	9001405	31
chr1	9004834	29
chr1	9016652	38
chr1	9019184	43
chr1	9020235	53
chr1	9020881	49
chr1	9026918	39
chr1	9031004	33
chr1	9051835	46
chr1	9053121	54
chr1	9056641	35
chr1	9059596	54
chr1	9061806	34
chr1	9062944	51
chr1	9064407	35
chr1	9069894	35
chr1	9071480	43
chr1	9074730	35
chr1	9075966	55
chr1	9077133	53
chr1	9079244	50
chr1	9083839	41
chr1	9084892	60
chr1	9090867	66
chr1	9091722	56
chr1	9097151	33
chr1	9104204	44
chr1	9105668	30
chr1	9110556	43
chr1	9111012	37
chr1	9111735	33
chr1	9120625	23
chr1	9122871	33
chr1	9127772	67
chr1	9133215	47
chr1	9135007	58
chr1	9135931	54
chr1	9136277	36
chr1	9142593	164
chr1	9146719	39
chr1	9152414	54
chr1	9153202	34
chr1	9158141	41
chr1	9160204	30
chr1	9172361	31
chr1	9174676	33
chr1	9177040	65
chr1	9180056	48
chr1	9184562	52
chr1	9186634	40
chr1	9192148	36
chr1	9216954	24
chr1	9235192	39
chr1	9235509	33
chr1	9238937	36
chr1	9239553	98
chr1	9247931	39
chr1	9265705	38
chr1	9271119	57
chr1	9280119	52
chr1	9282745	42
chr1	9284463	42
chr1	9293817	34
chr1	9301495	37
chr1	9302921	33
chr1	9315884	39
chr1	9318936	54
chr1	9320114	30
chr1	9321453	41
chr1	9334437	39
chr1	9350620	27
chr1	9352729	38
chr1	9359227	41
chr1	9368371	50
chr1	9371085	40
chr1	9377654	36
chr1	9386158	43
chr1	9386922	60
chr1	9397703	42
chr1	9403926	37
chr1	9404835	43
chr1	9407354	39
chr1	9409593	51
chr1	9414915	42
chr1	9422372	28
chr1	9432143	34
chr1	9432381	32
chr1	9434094	57
chr1	9440248	73
chr1	9440753	42
chr1	9457676	62
chr1	9464497	28
chr1	9466102	34
chr1	9466662	35
chr1	9468626	34
chr1	9472587	38
chr1	9478227	48
chr1	9483077	48
chr1	9484613	40
chr1	9489606	30
chr1	9501302	45
chr1	9501952	49
chr1	9504686	37
chr1	9508665	38
chr1	9509466	38
chr1	9517567	35
chr1	9521131	34
chr1	9531035	38
chr1	9532298	42
chr1	9534401	89
chr1	9536484	40
chr1	9537625	28
chr1	9547394	56
chr1	9548422	42
chr1	9549262	56
chr1	9549967	38
chr1	9555578	25
chr1	9562974	34
chr1	9572087	51
chr1	9579124	39
chr1	9585455	30
chr1	9588248	28
chr1	9609398	31
chr1	9611032	66
chr1	9617047	47
chr1	9621535	31
chr1	9627650	42
chr1	9633272	41
chr1	9635161	38
chr1	9637348	40
chr1	9640937	41
chr1	9643843	52
chr1	9655613	34
chr1	9657449	51
chr1	9662930	35
chr1	9663969	35
chr1	9664333	39
chr1	9670509	32
chr1	9676613	28
chr1	9680506	37
chr1	9686217	40
chr1	9687920	37
chr1	9689389	61
chr1	9690443	71
chr1	9713426	28
chr1	9715942	42
chr1	9722352	31
chr1	9727218	36
chr1	9727812	46
chr1	9728543	38
chr1	9730036	39
chr1	9744479	39
chr1	9750703	56
chr1	9752032	37
chr1	9764897	32
chr1	9768915	41
chr1	9776039	26
chr1	9777418	34
chr1	9778023	37
chr1	9786476	42
chr1	9790714	43
chr1	9791090	37
chr1	9796165	43
chr1	9798597	30
chr1	9803980	29
chr1	9807015	37
chr1	9815232	51
chr1	9816986	44
chr1	9817629	39
chr1	9821824	40
chr1	9829588	42
chr1	9832592	40
chr1	9842317	59
chr1	9846426	31
chr1	9851352	29
chr1	9852809	41
chr1	9861535	33
chr1	9867691	42
chr1	9883137	34
chr1	9883431	31
chr1	9888897	47
chr1	9892980	42
chr1	9894490	31
chr1	9904378	27
chr1	9906384	52
chr1	9911139	37
chr1	9912433	36
chr1	9917531	63
chr1	9921466	36
chr1	9921919	45
chr1	9931334	28
chr1	9939106	28
chr1	9947850	29
chr1	9952662	168
chr1	9954437	63
chr1	9966149	38
chr1	9969847	89
chr1	9978037	44
chr1	9978300	45
chr1	9983738	37
chr1	9984822	54
chr1	9992413	37
chr1	9995207	43
chr1	10002902	43
chr1	10008407	39
chr1	10009693	35
chr1	10010315	37
chr1	10016897	42
chr1	10023962	48
chr1	10025951	44
chr1	10039866	41
chr1	10042321	60
chr1	10044445	45
chr1	10046615	52
chr1	10058977	33
chr1	10074238	32
chr1	10077166	38
chr1	10079169	29
chr1	10079365	27
chr1	10085472	31
chr1	10093648	48
chr1	10094784	51
chr1	10096865	53
chr1	10098865	57
chr1	10109106	51
chr1	10112217	39
chr1	10113837	52
chr1	10116545	76
chr1	10123539	58
chr1	10124305	43
chr1	10127010	65
chr1	10129795	39
chr1	10141586	33
chr1	10146308	38
chr1	10149332	33
chr1	10152613	31
chr1	10157872	52
chr1	10163786	51
chr1	10171629	43
chr1	10177441	75
chr1	10180466	28
chr1	10180866	28
chr1	10193405	33
chr1	10194749	47
chr1	10201434	38
chr1	10210965	37
chr1	10218385	33
chr1	10225698	30
chr1	10245898	39
chr1	10248548	38
chr1	10250888	41
chr1	10254392	33
chr1	10255059	37
chr1	10258722	58
chr1	10260962	45
chr1	10268292	39
chr1	10268587	45
chr1	10272481	51
chr1	10274407	39
chr1	10275357	30
chr1	10278427	30
chr1	10283267	35
chr1	10297047	59
chr1	10312218	78
chr1	10315281	58
chr1	10321477	33
chr1	10327840	27
chr1	10328770	39
chr1	10334910	35
chr1	10338226	89
chr1	10338635	71
chr1	10342477	40
chr1	10362423	34
chr1	10373258	58
chr1	10376899	33
chr1	10383508	32
chr1	10403135	34
chr1	10406378	56
chr1	10407365	41
chr1	10409827	39
chr1	10410210	52
chr1	10413110	48
chr1	10415004	47
chr1	10415420	57
chr1	10418776	43
chr1	10420001	39
chr1	10438477	48
chr1	10439267	38
chr1	10445484	48
chr1	10449389	33
chr1	10451233	38
chr1	10453258	38
chr1	10459993	37
chr1	10464436	52
chr1	10477200	31
chr1	10491436	55
chr1	10498032	35
chr1	10500027	63
chr1	10500833	35
chr1	10520181	67
chr1	10532276	43
chr1	10533873	53
chr1	10534979	44
chr1	10540661	57
chr1	10541282	30
chr1	10543940	35
chr1	10550262	42
chr1	10554337	32
chr1	10554941	49
chr1	10560169	46
chr1	10561796	43
chr1	10562927	43
chr1	10568465	56
chr1	10573067	48
chr1	10574773	34
chr1	10585707	42
chr1	10586419	54
chr1	10595474	56
chr1	10599679	69
chr1	10608079	62
chr1	10608586	37
chr1	10616682	43
chr1	10620805	46
chr1	10629671	72
chr1	10634715	66
chr1	10635895	42
chr1	10636806	54
chr1	10645378	41
chr1	10650638	56
chr1	10651680	36
chr1	10653459	54
chr1	10655355	57
chr1	10665321	38
chr1	10673858	42
chr1	10678053	32
chr1	10678271	38
chr1	10684865	39
chr1	10694618	51
chr1	10695909	61
chr1	10703698	37
chr1	10704612	45
chr1	10705265	30
chr1	10716396	38
chr1	10736494	39
chr1	10741740	55
chr1	10743835	42
chr1	10746787	40
chr1	10747982	38
chr1	10748812	43
chr1	10758033	33
chr1	10760005	37
chr1	10772533	33
chr1	10780953	34
chr1	10786255	45
chr1	10792744	42
chr1	10797897	38
chr1	10798734	58
chr1	10800416	39
chr1	10805142	42
chr1	10810988	27
chr1	10817244	30
chr1	10824353	42
chr1	10827187	46
chr1	10829659	38
chr1	10839773	36
chr1	10849169	61
chr1	10850233	51
chr1	10851005	41
chr1	10853377	69
chr1	10864061	36
chr1	10866955	58
chr1	10869725	53
chr1	10873890	44
chr1	10875817	41
chr1	10880150	44
chr1	10884675	36
chr1	10886271	47
chr1	10887655	28
chr1	10888543	58
chr1	10902137	40
chr1	10909208	33
chr1	10916587	32
chr1	10920423	48
chr1	10938546	42
chr1	10942354	40
chr1	10945380	59
chr1	10950415	38
chr1	10951837	46
chr1	10953984	42
chr1	10955584	41
chr1	10958034	37
chr1	10958368	50
chr1	10958821	42
chr1	10960908	37
chr1	10972047	53
chr1	10974319	46
chr1	10981356	32
chr1	10984248	46
chr1	10989032	47
chr1	10995457	72
chr1	11005439	30
chr1	11009415	33
chr1	11010157	32
chr1	11017358	34
chr1	11019224	41
chr1	11020743	56
chr1	11026105	63
chr1	11028587	34
chr1	11039239	33
chr1	11050223	39
chr1	11058801	42
chr1	11061457	51
chr1	11071782	38
chr1	11072655	42
chr1	11074295	39
chr1	11074806	36
chr1	11075236	35
chr1	11089015	60
chr1	11093034	52
chr1	11095486	47
chr1	11096087	37
chr1	11096912	43
chr1	11100075	31
chr1	11113689	28
chr1	11120876	32
chr1	11125070	30
chr1	11127208	43
chr1	11128424	56
chr1	11130832	34
chr1	11135097	32
chr1	11138321	27
chr1	11144143	43
chr1	11147780	66
chr1	11148332	41
chr1	11150193	51
chr1	11153579	39
chr1	11158742	48
chr1	11162015	46
chr1	11164306	46
chr1	11174045	33
chr1	11178244	66
chr1	11180847	34
chr1	11185166	36
chr1	11191472	32
chr1	11193944	57
chr1	11201757	65
chr1	11202312	33
chr1	11203429	46
chr1	11214925	53
chr1	11224005	44
chr1	11225857	31
chr1	11234206	42
chr1	11234717	59
chr1	11244282	28
chr1	11244940	33
chr1	11251137	35
chr1	11252821	44
chr1	11256829	45
chr1	11258422	56
chr1	11258845	52
chr1	11264513	70
chr1	11270396	64
chr1	11279782	37
chr1	11281600	64
chr1	11294582	183
chr1	11301270	45
chr1	11303413	31
chr1	11310344	36
chr1	11315006	38
chr1	11315592	43
chr1	11318704	45
chr1	11319299	65
chr1	11330218	26
chr1	11337429	33
chr1	11337697	42
chr1	11349747	54
chr1	11352862	37
chr1	11353954	42
chr1	11364339	38
chr1	11373130	67
chr1	11393316	47
chr1	11397148	45
chr1	11399945	108
chr1	11408446	31
chr1	11418128	46
chr1	11420326	62
chr1	11420860	34
chr1	11433843	44
chr1	11445634	38
chr1	11455667	44
chr1	11459470	51
chr1	11467774	182
chr1	11468410	44
chr1	11475329	34
chr1	11478711	52
chr1	11483703	67
chr1	11484445	48
chr1	11486118	53
chr1	11489720	34
chr1	11494472	37
chr1	11502477	52
chr1	11508096	46
chr1	11522399	27
chr1	11525888	47
chr1	11532643	42
chr1	11542749	53
chr1	11547997	50
chr1	11550748	48
chr1	11564194	27
chr1	11566787	32
chr1	11574043	22
chr1	11577543	42
chr1	11581232	29
chr1	11583287	28
chr1	11584986	45
chr1	11600113	36
chr1	11600558	25
chr1	11601906	29
chr1	11607330	31
chr1	11608864	29
chr1	11612266	30
chr1	11618526	59
chr1	11620284	35
chr1	11621660	45
chr1	11624192	58
chr1	11626143	51
chr1	11632174	40
chr1	11633190	37
chr1	11634290	35
chr1	11643217	71
chr1	11651182	46
chr1	11654537	41
chr1	11672480	49
chr1	11676071	37
chr1	11680399	48
chr1	11697914	38
chr1	11699385	39
chr1	11706019	36
chr1	11708763	60
chr1	11714111	42
chr1	11715514	34
chr1	11717509	34
chr1	11725199	31
chr1	11726473	53
chr1	11731947	39
chr1	11732684	57
chr1	11751358	62
chr1	11756799	47
chr1	11760250	30
chr1	11772599	34
chr1	11777560	53
chr1	11784902	47
chr1	11790281	41
chr1	11793086	38
chr1	11795650	35
chr1	11797722	57
chr1	11798479	40
chr1	11803756	42
chr1	11806524	35
chr1	11807467	28
chr1	11813272	67
chr1	11816420	38
chr1	11839837	39
chr1	11860485	53
chr1	11865055	52
chr1	11867033	49
chr1	11867721	38
chr1	11869937	29
chr1	11888629	42
chr1	11901455	65
chr1	11902248	38
chr1	11913396	37
chr1	11921088	32
chr1	11931102	33
chr1	11931747	40
chr1	11933009	57
chr1	11937739	53
chr1	11942046	60
chr1	11943249	54
chr1	11946293	32
chr1	11946760	37
chr1	11949136	58
chr1	11958363	50
chr1	11969464	31
chr1	11972863	43
chr1	11980337	32
chr1	11986764	38
chr1	12001719	184
chr1	12003644	184
chr1	12012024	34
chr1	12031655	30
chr1	12042628	72
chr1	12058598	56
chr1	12062544	43
chr1	12064740	50
chr1	12071380	37
chr1	12075790	48
chr1	12077639	48
chr1	12078313	44
chr1	12087845	27
chr1	12089105	29
chr1	12110628	41
chr1	12125639	30
chr1	12131210	49
chr1	12132293	44
chr1	12135601	45
chr1	12140218	39
chr1	12145471	36
chr1	12152065	36
chr1	12157448	57
chr1	12165147	37
chr1	12172867	36
chr1	12175958	51
chr1	12179430	38
chr1	12182078	68
chr1	12184076	35
chr1	12185820	148
chr1	12188620	37
chr1	12194812	38
chr1	12195886	33
chr1	12201233	55
chr1	12207874	36
chr1	12212555	43
chr1	12216456	57
chr1	12218551	75
chr1	12221552	59
chr1	12224217	54
chr1	12233426	32
chr1	12237530	33
chr1	12243628	40
chr1	12254836	36
chr1	12255238	34
chr1	12261393	58
chr1	12263086	49
chr1	12266628	42
chr1	12276171	30
chr1	12285153	45
chr1	12298428	57
chr1	12299059	75
chr1	12304945	54
chr1	12306509	50
chr1	12306939	41
chr1	12311780	51
chr1	12315003	29
chr1	12322802	31
chr1	12332218	50
chr1	12333543	33
chr1	12349856	57
chr1	12360074	49
chr1	12367066	57
chr1	12368364	42
chr1	12369743	53
chr1	12375981	46
chr1	12377727	45
chr1	12389155	38
chr1	12389752	38
chr1	12394082	57
chr1	12404967	43
chr1	12407045	63
chr1	12412776	41
chr1	12413423	28
chr1	12413843	41
chr1	12421123	28
chr1	12426534	44
chr1	12429225	54
chr1	12433610	35
chr1	12434971	42
chr1	12440521	38
chr1	12456037	33
chr1	12457384	26
chr1	12464342	62
chr1	12474124	31
chr1	12477542	26
chr1	12488637	36
chr1	12494020	28
chr1	12496110	24
chr1	12498066	53
chr1	12504432	25
chr1	12511523	34
chr1	12511964	43
chr1	12520274	45
chr1	12523951	39
chr1	12529867	39
chr1	12532698	42
chr1	12533295	41
chr1	12536221	65
chr1	12538493	41
chr1	12544763	70
chr1	12547444	49
chr1	12551728	37
chr1	12555778	70
chr1	12557237	42
chr1	12558300	38
chr1	12566044	42
chr1	12574227	33
chr1	12586317	40
chr1	12587743	37
chr1	12589962	38
chr1	12590707	116
chr1	12593672	57
chr1	12594702	37
chr1	12604268	46
chr1	12607239	43
chr1	12609024	31
chr1	12609643	58
chr1	12615088	46
chr1	12617524	43
chr1	12620645	37
chr1	12624925	52
chr1	12625483	40
chr1	12629422	55
chr1	12636330	30
chr1	12637839	54
chr1	12638521	37
chr1	12644954	32
chr1	12645419	43
chr1	12653887	35
chr1	12656366	54
chr1	12661063	26
chr1	12676638	35
chr1	12691826	51
chr1	12692868	39
chr1	12699728	47
chr1	12700553	40
chr1	12701843	45
chr1	12704949	44
chr1	12706430	45
chr1	12707662	53
chr1	12714757	38
chr1	12723143	39
chr1	12723505	26
chr1	12724263	31
chr1	12738308	39
chr1	12743119	32
chr1	12748700	54
chr1	12750724	36
chr1	12751018	35
chr1	12761883	31
chr1	12766669	62
chr1	12769546	46
chr1	12770984	84
chr1	12772078	61
chr1	12772709	53
chr1	12773303	44
chr1	12775154	77
chr1	12782729	57
chr1	12788240	71
chr1	12796002	63
chr1	12796367	33
chr1	12797094	31
chr1	12803752	44
chr1	12808833	38
chr1	12810442	148
chr1	12815433	41
chr1	12817333	48
chr1	12818430	43
chr1	12819886	39
chr1	12821946	36
chr1	12822262	52
chr1	12823888	41
chr1	12824779	43
chr1	12830385	50
chr1	12837634	48
chr1	12842698	44
chr1	12848145	45
chr1	12849244	68
chr1	12853812	47
chr1	12860325	31
chr1	12867445	33
chr1	12870216	38
chr1	12870581	32
chr1	12876778	52
chr1	12885874	49
chr1	12889538	45
chr1	12890535	34
chr1	12905085	37
chr1	12912259	33
chr1	12915213	33
chr1	12918147	40
chr1	12920318	50
chr1	12925616	32
chr1	12926984	34
chr1	12935253	47
chr1	12936441	41
chr1	12938167	120
chr1	12941711	42
chr1	12950047	34
chr1	12954968	60
chr1	12955671	29
chr1	12968237	39
chr1	12974780	49
chr1	12978897	57
chr1	12985090	63
chr1	12990819	50
chr1	12992406	52
chr1	13006268	37
chr1	13007675	39
chr1	13008514	53
chr1	13010180	48
chr1	13010592	48
chr1	13025252	47
chr1	13028714	43
chr1	13029149	51
chr1	13035852	37
chr1	13037360	43
chr1	13038680	44
chr1	13057167	58
chr1	13058953	31
chr1	13059876	40
chr1	13063999	47
chr1	13064992	40
chr1	13066383	47
chr1	13067444	38
chr1	13074277	36
chr1	13078606	42
chr1	13079282	50
chr1	13079906	34
chr1	13085345	29
chr1	13087125	31
chr1	13088488	32
chr1	13089773	29
chr1	13094970	45
chr1	13099102	61
chr1	13112829	43
chr1	13116104	53
chr1	13117950	71
chr1	13121240	55
chr1	13121959	42
