site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id	site1_TF	site2_TF
11	318018	318026	C1_E2FDP_1	1.35019	+	11	318094	318100	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39179	-	68	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318018	318026	C1_E2FDP_1	1.35019	+	11	318111	318117	C2_AP2EREBP_3-C3_AP2EREBP_24	1.5479	+	85	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318040	318048	C1_E2FDP_1	1.3575	+	11	318094	318100	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39179	-	46	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318040	318048	C1_E2FDP_1	1.3575	+	11	318111	318117	C2_AP2EREBP_3-C3_AP2EREBP_24	1.5479	+	63	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318073	318081	C1_E2FDP_1	1.39179	+	11	318094	318100	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39179	-	13	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318073	318081	C1_E2FDP_1	1.39179	+	11	318111	318117	C2_AP2EREBP_3-C3_AP2EREBP_24	1.5479	+	30	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318073	318081	C1_E2FDP_1	1.39179	+	11	318169	318175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.34595	+	88	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318090	318098	C1_E2FDP_1	1.39179	-	11	318111	318117	C2_AP2EREBP_3-C3_AP2EREBP_24	1.5479	+	13	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318090	318098	C1_E2FDP_1	1.39179	-	11	318169	318175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.34595	+	71	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318113	318121	C1_E2FDP_1	1.59389	+	11	318169	318175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.34595	+	48	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318113	318121	C1_E2FDP_1	1.59389	+	11	318218	318224	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0653	+	97	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318171	318179	C1_E2FDP_1	1.34595	+	11	318218	318224	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0653	+	39	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318171	318179	C1_E2FDP_1	1.34595	+	11	318276	318282	C2_AP2EREBP_3-C3_AP2EREBP_24	1.16675	+	97	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318201	318209	C1_E2FDP_1	1.5262	-	11	318218	318224	C2_AP2EREBP_3-C3_AP2EREBP_24	1.0653	+	9	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318201	318209	C1_E2FDP_1	1.5262	-	11	318276	318282	C2_AP2EREBP_3-C3_AP2EREBP_24	1.16675	+	67	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318220	318228	C1_E2FDP_1	1.0653	+	11	318276	318282	C2_AP2EREBP_3-C3_AP2EREBP_24	1.16675	+	48	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	318242	318250	C1_E2FDP_1	1.0653	+	11	318276	318282	C2_AP2EREBP_3-C3_AP2EREBP_24	1.16675	+	26	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424649	424657	C1_E2FDP_1	1.96528	+	11	424669	424675	C2_AP2EREBP_3-C3_AP2EREBP_24	1.96528	+	12	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424649	424657	C1_E2FDP_1	1.96528	+	11	424690	424696	C2_AP2EREBP_3-C3_AP2EREBP_24	2.32312	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424671	424679	C1_E2FDP_1	1.96528	+	11	424690	424696	C2_AP2EREBP_3-C3_AP2EREBP_24	2.32312	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424729	424737	C1_E2FDP_1	2.41553	+	11	424781	424787	C2_AP2EREBP_3-C3_AP2EREBP_24	1.87429	-	44	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424729	424737	C1_E2FDP_1	2.41553	+	11	424795	424801	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39049	+	58	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424777	424785	C1_E2FDP_1	2.00854	-	11	424795	424801	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39049	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424818	424826	C1_E2FDP_1	1.39049	+	11	424906	424912	C2_AP2EREBP_3-C3_AP2EREBP_24	1.62744	+	80	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424833	424841	C1_E2FDP_1	1.46717	-	11	424906	424912	C2_AP2EREBP_3-C3_AP2EREBP_24	1.62744	+	65	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424874	424882	C1_E2FDP_1	1.80755	+	11	424906	424912	C2_AP2EREBP_3-C3_AP2EREBP_24	1.62744	+	24	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424874	424882	C1_E2FDP_1	1.80755	+	11	424949	424955	C2_AP2EREBP_3-C3_AP2EREBP_24	1.62744	-	67	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424908	424916	C1_E2FDP_1	1.62744	+	11	424949	424955	C2_AP2EREBP_3-C3_AP2EREBP_24	1.62744	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424908	424916	C1_E2FDP_1	1.62744	+	11	425005	425011	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49221	-	89	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424930	424938	C1_E2FDP_1	1.62744	+	11	424949	424955	C2_AP2EREBP_3-C3_AP2EREBP_24	1.62744	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424930	424938	C1_E2FDP_1	1.62744	+	11	425005	425011	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49221	-	67	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424930	424938	C1_E2FDP_1	1.62744	+	11	425028	425034	C2_AP2EREBP_3-C3_AP2EREBP_24	1.97429	-	90	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424945	424953	C1_E2FDP_1	1.62744	-	11	425005	425011	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49221	-	52	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424945	424953	C1_E2FDP_1	1.62744	-	11	425028	425034	C2_AP2EREBP_3-C3_AP2EREBP_24	1.97429	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424965	424973	C1_E2FDP_1	1.45837	+	11	425005	425011	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49221	-	32	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424965	424973	C1_E2FDP_1	1.45837	+	11	425028	425034	C2_AP2EREBP_3-C3_AP2EREBP_24	1.97429	-	55	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424987	424995	C1_E2FDP_1	1.45837	+	11	425005	425011	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49221	-	10	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	424987	424995	C1_E2FDP_1	1.45837	+	11	425028	425034	C2_AP2EREBP_3-C3_AP2EREBP_24	1.97429	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57098976	57098984	C1_E2FDP_1	1.10376	+	11	57099079	57099085	C2_AP2EREBP_3-C3_AP2EREBP_24	1.03818	-	95	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57098991	57098999	C1_E2FDP_1	1.06565	-	11	57099079	57099085	C2_AP2EREBP_3-C3_AP2EREBP_24	1.03818	-	80	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099011	57099019	C1_E2FDP_1	0.90139	+	11	57099079	57099085	C2_AP2EREBP_3-C3_AP2EREBP_24	1.03818	-	60	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099033	57099041	C1_E2FDP_1	1.01041	+	11	57099079	57099085	C2_AP2EREBP_3-C3_AP2EREBP_24	1.03818	-	38	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099061	57099069	C1_E2FDP_1	1.02675	+	11	57099079	57099085	C2_AP2EREBP_3-C3_AP2EREBP_24	1.03818	-	10	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099061	57099069	C1_E2FDP_1	1.02675	+	11	57099169	57099175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.06962	-	100	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099075	57099083	C1_E2FDP_1	0.90048	-	11	57099169	57099175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.06962	-	86	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099095	57099103	C1_E2FDP_1	1.04177	+	11	57099169	57099175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.06962	-	66	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099116	57099124	C1_E2FDP_1	0.89801	+	11	57099169	57099175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.06962	-	45	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099116	57099124	C1_E2FDP_1	0.89801	+	11	57099218	57099224	C2_AP2EREBP_3-C3_AP2EREBP_24	0.66257	+	94	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099131	57099139	C1_E2FDP_1	0.88146	-	11	57099169	57099175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.06962	-	30	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099131	57099139	C1_E2FDP_1	0.88146	-	11	57099218	57099224	C2_AP2EREBP_3-C3_AP2EREBP_24	0.66257	+	79	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57099185	57099193	C1_E2FDP_1	1.24748	+	11	57099218	57099224	C2_AP2EREBP_3-C3_AP2EREBP_24	0.66257	+	25	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514293	57514301	C1_E2FDP_1	1.04629	-	11	57514352	57514358	C2_AP2EREBP_3-C3_AP2EREBP_24	0.91307	-	51	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514313	57514321	C1_E2FDP_1	1.06443	+	11	57514352	57514358	C2_AP2EREBP_3-C3_AP2EREBP_24	0.91307	-	31	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514313	57514321	C1_E2FDP_1	1.06443	+	11	57514411	57514417	C2_AP2EREBP_3-C3_AP2EREBP_24	0.67722	-	90	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514328	57514336	C1_E2FDP_1	0.96985	-	11	57514352	57514358	C2_AP2EREBP_3-C3_AP2EREBP_24	0.91307	-	16	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514328	57514336	C1_E2FDP_1	0.96985	-	11	57514411	57514417	C2_AP2EREBP_3-C3_AP2EREBP_24	0.67722	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514328	57514336	C1_E2FDP_1	0.96985	-	11	57514425	57514431	C2_AP2EREBP_3-C3_AP2EREBP_24	0.65122	+	89	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514348	57514356	C1_E2FDP_1	0.91307	-	11	57514411	57514417	C2_AP2EREBP_3-C3_AP2EREBP_24	0.67722	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514348	57514356	C1_E2FDP_1	0.91307	-	11	57514425	57514431	C2_AP2EREBP_3-C3_AP2EREBP_24	0.65122	+	69	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514407	57514415	C1_E2FDP_1	0.66441	-	11	57514425	57514431	C2_AP2EREBP_3-C3_AP2EREBP_24	0.65122	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514407	57514415	C1_E2FDP_1	0.66441	-	11	57514468	57514474	C2_AP2EREBP_3-C3_AP2EREBP_24	1.09365	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514442	57514450	C1_E2FDP_1	0.75477	-	11	57514468	57514474	C2_AP2EREBP_3-C3_AP2EREBP_24	1.09365	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514442	57514450	C1_E2FDP_1	0.75477	-	11	57514522	57514528	C2_AP2EREBP_3-C3_AP2EREBP_24	1.09174	-	72	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514464	57514472	C1_E2FDP_1	1.09365	-	11	57514522	57514528	C2_AP2EREBP_3-C3_AP2EREBP_24	1.09174	-	50	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514484	57514492	C1_E2FDP_1	1.35312	+	11	57514522	57514528	C2_AP2EREBP_3-C3_AP2EREBP_24	1.09174	-	30	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514484	57514492	C1_E2FDP_1	1.35312	+	11	57514579	57514585	C2_AP2EREBP_3-C3_AP2EREBP_24	0.51991	-	87	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514518	57514526	C1_E2FDP_1	1.09174	-	11	57514579	57514585	C2_AP2EREBP_3-C3_AP2EREBP_24	0.51991	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514518	57514526	C1_E2FDP_1	1.09174	-	11	57514625	57514631	C2_AP2EREBP_3-C3_AP2EREBP_24	0.80411	-	99	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514553	57514561	C1_E2FDP_1	1.07191	-	11	57514579	57514585	C2_AP2EREBP_3-C3_AP2EREBP_24	0.51991	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514553	57514561	C1_E2FDP_1	1.07191	-	11	57514625	57514631	C2_AP2EREBP_3-C3_AP2EREBP_24	0.80411	-	64	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514575	57514583	C1_E2FDP_1	0.51991	-	11	57514625	57514631	C2_AP2EREBP_3-C3_AP2EREBP_24	0.80411	-	42	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514575	57514583	C1_E2FDP_1	0.51991	-	11	57514682	57514688	C2_AP2EREBP_3-C3_AP2EREBP_24	1.22891	-	99	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514599	57514607	C1_E2FDP_1	0.42042	-	11	57514625	57514631	C2_AP2EREBP_3-C3_AP2EREBP_24	0.80411	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514599	57514607	C1_E2FDP_1	0.42042	-	11	57514682	57514688	C2_AP2EREBP_3-C3_AP2EREBP_24	1.22891	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514599	57514607	C1_E2FDP_1	0.42042	-	11	57514700	57514706	C2_AP2EREBP_3-C3_AP2EREBP_24	0.90764	+	93	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514621	57514629	C1_E2FDP_1	0.80411	-	11	57514682	57514688	C2_AP2EREBP_3-C3_AP2EREBP_24	1.22891	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514621	57514629	C1_E2FDP_1	0.80411	-	11	57514700	57514706	C2_AP2EREBP_3-C3_AP2EREBP_24	0.90764	+	71	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514678	57514686	C1_E2FDP_1	1.25295	-	11	57514700	57514706	C2_AP2EREBP_3-C3_AP2EREBP_24	0.90764	+	14	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514678	57514686	C1_E2FDP_1	1.25295	-	11	57514743	57514749	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39584	-	57	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57514717	57514725	C1_E2FDP_1	0.90764	-	11	57514743	57514749	C2_AP2EREBP_3-C3_AP2EREBP_24	1.39584	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627481	57627489	C1_E2FDP_1	2.62041	-	11	57627507	57627513	C2_AP2EREBP_3-C3_AP2EREBP_24	2.49412	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627481	57627489	C1_E2FDP_1	2.62041	-	11	57627566	57627572	C2_AP2EREBP_3-C3_AP2EREBP_24	2.53107	-	77	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627481	57627489	C1_E2FDP_1	2.62041	-	11	57627577	57627583	C2_AP2EREBP_3-C3_AP2EREBP_24	2.02426	+	88	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627503	57627511	C1_E2FDP_1	2.57609	-	11	57627566	57627572	C2_AP2EREBP_3-C3_AP2EREBP_24	2.53107	-	55	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627503	57627511	C1_E2FDP_1	2.57609	-	11	57627577	57627583	C2_AP2EREBP_3-C3_AP2EREBP_24	2.02426	+	66	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627559	57627567	C1_E2FDP_1	2.56021	-	11	57627577	57627583	C2_AP2EREBP_3-C3_AP2EREBP_24	2.02426	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627579	57627587	C1_E2FDP_1	2.02426	+	11	57627686	57627692	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89565	-	99	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627594	57627602	C1_E2FDP_1	2.0219	-	11	57627686	57627692	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89565	-	84	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627594	57627602	C1_E2FDP_1	2.0219	-	11	57627700	57627706	C2_AP2EREBP_3-C3_AP2EREBP_24	2.12215	+	98	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627616	57627624	C1_E2FDP_1	2.01921	-	11	57627686	57627692	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89565	-	62	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627616	57627624	C1_E2FDP_1	2.01921	-	11	57627700	57627706	C2_AP2EREBP_3-C3_AP2EREBP_24	2.12215	+	76	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627638	57627646	C1_E2FDP_1	1.71361	-	11	57627686	57627692	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89565	-	40	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627638	57627646	C1_E2FDP_1	1.71361	-	11	57627700	57627706	C2_AP2EREBP_3-C3_AP2EREBP_24	2.12215	+	54	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627638	57627646	C1_E2FDP_1	1.71361	-	11	57627743	57627749	C2_AP2EREBP_3-C3_AP2EREBP_24	2.11776	-	97	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627660	57627668	C1_E2FDP_1	1.80731	-	11	57627686	57627692	C2_AP2EREBP_3-C3_AP2EREBP_24	1.89565	-	18	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627660	57627668	C1_E2FDP_1	1.80731	-	11	57627700	57627706	C2_AP2EREBP_3-C3_AP2EREBP_24	2.12215	+	32	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627660	57627668	C1_E2FDP_1	1.80731	-	11	57627743	57627749	C2_AP2EREBP_3-C3_AP2EREBP_24	2.11776	-	75	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627682	57627690	C1_E2FDP_1	1.80998	-	11	57627700	57627706	C2_AP2EREBP_3-C3_AP2EREBP_24	2.12215	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627682	57627690	C1_E2FDP_1	1.80998	-	11	57627743	57627749	C2_AP2EREBP_3-C3_AP2EREBP_24	2.11776	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627759	57627767	C1_E2FDP_1	2.39282	+	11	57627799	57627805	C2_AP2EREBP_3-C3_AP2EREBP_24	1.91449	-	32	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627759	57627767	C1_E2FDP_1	2.39282	+	11	57627813	57627819	C2_AP2EREBP_3-C3_AP2EREBP_24	2.30311	+	46	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57627795	57627803	C1_E2FDP_1	1.91449	-	11	57627813	57627819	C2_AP2EREBP_3-C3_AP2EREBP_24	2.30311	+	10	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57995998	57996006	C1_E2FDP_1	2.13012	+	11	57996106	57996112	C2_AP2EREBP_3-C3_AP2EREBP_24	1.45671	+	100	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996020	57996028	C1_E2FDP_1	1.50103	+	11	57996106	57996112	C2_AP2EREBP_3-C3_AP2EREBP_24	1.45671	+	78	TF1-TF2			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996089	57996097	C1_E2FDP_1	1.79564	-	11	57996106	57996112	C2_AP2EREBP_3-C3_AP2EREBP_24	1.45671	+	9	divergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996089	57996097	C1_E2FDP_1	1.79564	-	11	57996169	57996175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3494	-	72	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996108	57996116	C1_E2FDP_1	1.44508	+	11	57996169	57996175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3494	-	53	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996129	57996137	C1_E2FDP_1	1.55563	+	11	57996169	57996175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3494	-	32	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996129	57996137	C1_E2FDP_1	1.55563	+	11	57996226	57996232	C2_AP2EREBP_3-C3_AP2EREBP_24	1.8058	-	89	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996151	57996159	C1_E2FDP_1	1.55563	+	11	57996169	57996175	C2_AP2EREBP_3-C3_AP2EREBP_24	1.3494	-	10	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996151	57996159	C1_E2FDP_1	1.55563	+	11	57996226	57996232	C2_AP2EREBP_3-C3_AP2EREBP_24	1.8058	-	67	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996165	57996173	C1_E2FDP_1	1.40322	-	11	57996226	57996232	C2_AP2EREBP_3-C3_AP2EREBP_24	1.8058	-	53	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996165	57996173	C1_E2FDP_1	1.40322	-	11	57996260	57996266	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49289	-	87	TF2-TF1			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996185	57996193	C1_E2FDP_1	1.80727	+	11	57996226	57996232	C2_AP2EREBP_3-C3_AP2EREBP_24	1.8058	-	33	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996185	57996193	C1_E2FDP_1	1.80727	+	11	57996260	57996266	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49289	-	67	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996207	57996215	C1_E2FDP_1	1.82956	+	11	57996226	57996232	C2_AP2EREBP_3-C3_AP2EREBP_24	1.8058	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996207	57996215	C1_E2FDP_1	1.82956	+	11	57996260	57996266	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49289	-	45	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996242	57996250	C1_E2FDP_1	1.49289	+	11	57996260	57996266	C2_AP2EREBP_3-C3_AP2EREBP_24	1.49289	-	10	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996242	57996250	C1_E2FDP_1	1.49289	+	11	57996318	57996324	C2_AP2EREBP_3-C3_AP2EREBP_24	1.19464	-	68	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996276	57996284	C1_E2FDP_1	1.49289	+	11	57996318	57996324	C2_AP2EREBP_3-C3_AP2EREBP_24	1.19464	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996276	57996284	C1_E2FDP_1	1.49289	+	11	57996376	57996382	C2_AP2EREBP_3-C3_AP2EREBP_24	1.67066	-	92	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996299	57996307	C1_E2FDP_1	1.09522	+	11	57996318	57996324	C2_AP2EREBP_3-C3_AP2EREBP_24	1.19464	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996299	57996307	C1_E2FDP_1	1.09522	+	11	57996376	57996382	C2_AP2EREBP_3-C3_AP2EREBP_24	1.67066	-	69	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996334	57996342	C1_E2FDP_1	1.24607	+	11	57996376	57996382	C2_AP2EREBP_3-C3_AP2EREBP_24	1.67066	-	34	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996334	57996342	C1_E2FDP_1	1.24607	+	11	57996431	57996437	C2_AP2EREBP_3-C3_AP2EREBP_24	1.57415	-	89	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996357	57996365	C1_E2FDP_1	1.46464	+	11	57996376	57996382	C2_AP2EREBP_3-C3_AP2EREBP_24	1.67066	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996357	57996365	C1_E2FDP_1	1.46464	+	11	57996431	57996437	C2_AP2EREBP_3-C3_AP2EREBP_24	1.57415	-	66	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996412	57996420	C1_E2FDP_1	1.45666	+	11	57996431	57996437	C2_AP2EREBP_3-C3_AP2EREBP_24	1.57415	-	11	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
11	57996412	57996420	C1_E2FDP_1	1.45666	+	11	57996488	57996494	C2_AP2EREBP_3-C3_AP2EREBP_24	1.52818	-	68	convergent			NA	NA		NA		NA	NA				E2FDP	AP2EREBP
